generation,best_id,best_genotype,best_fitness,diversity
0,indi_0_970,"[104.97630174968258, 36.72832101482014, 0.8484256846705894, -1.9875969777573803, 0.017887471380161377, 0.00010729816626355639, 0.012854140069494913, 0.010442023832861075, 0.007164142872384701, 0.16698986921737838, 0.7977349437075456, 0.031533155641260385, 0.12046095974733735, 0.10861665035361562, 0.29076330722757426, 0.6301547853186477, 7.912872407861185, 0.8487176788412686, 0.6960608546328829, 0.06147399064238929]",2458.3929056257675,8522.86088405602
1,elite_1,"[104.97630174968258, 36.72832101482014, 0.8484256846705894, -1.9875969777573803, 0.017887471380161377, 0.00010729816626355639, 0.012854140069494913, 0.010442023832861075, 0.007164142872384701, 0.16698986921737838, 0.7977349437075456, 0.031533155641260385, 0.12046095974733735, 0.10861665035361562, 0.29076330722757426, 0.6301547853186477, 7.912872407861185, 0.8487176788412686, 0.6960608546328829, 0.06147399064238929]",2458.3929056257675,122865948.1781537
2,elite_2,"[104.97630174968258, 36.72832101482014, 0.8484256846705894, -1.9875969777573803, 0.017887471380161377, 0.00010729816626355639, 0.012854140069494913, 0.010442023832861075, 0.007164142872384701, 0.16698986921737838, 0.7977349437075456, 0.031533155641260385, 0.12046095974733735, 0.10861665035361562, 0.29076330722757426, 0.6301547853186477, 7.912872407861185, 0.8487176788412686, 0.6960608546328829, 0.06147399064238929]",2458.3929056257675,105360807.45944852
3,elite_3,"[104.97630174968258, 36.72832101482014, 0.8484256846705894, -1.9875969777573803, 0.017887471380161377, 0.00010729816626355639, 0.012854140069494913, 0.010442023832861075, 0.007164142872384701, 0.16698986921737838, 0.7977349437075456, 0.031533155641260385, 0.12046095974733735, 0.10861665035361562, 0.29076330722757426, 0.6301547853186477, 7.912872407861185, 0.8487176788412686, 0.6960608546328829, 0.06147399064238929]",2458.3929056257675,122012385.5304999
4,elite_4,"[104.97630174968258, 36.72832101482014, 0.8484256846705894, -1.9875969777573803, 0.017887471380161377, 0.00010729816626355639, 0.012854140069494913, 0.010442023832861075, 0.007164142872384701, 0.16698986921737838, 0.7977349437075456, 0.031533155641260385, 0.12046095974733735, 0.10861665035361562, 0.29076330722757426, 0.6301547853186477, 7.912872407861185, 0.8487176788412686, 0.6960608546328829, 0.06147399064238929]",2458.3929056257675,120053490.10561058
5,elite_5,"[104.97630174968258, 36.72832101482014, 0.8484256846705894, -1.9875969777573803, 0.017887471380161377, 0.00010729816626355639, 0.012854140069494913, 0.010442023832861075, 0.007164142872384701, 0.16698986921737838, 0.7977349437075456, 0.031533155641260385, 0.12046095974733735, 0.10861665035361562, 0.29076330722757426, 0.6301547853186477, 7.912872407861185, 0.8487176788412686, 0.6960608546328829, 0.06147399064238929]",2458.3929056257675,130817846.24805619
6,elite_6,"[104.97630174968258, 36.72832101482014, 0.8484256846705894, -1.9875969777573803, 0.017887471380161377, 0.00010729816626355639, 0.012854140069494913, 0.010442023832861075, 0.007164142872384701, 0.16698986921737838, 0.7977349437075456, 0.031533155641260385, 0.12046095974733735, 0.10861665035361562, 0.29076330722757426, 0.6301547853186477, 7.912872407861185, 0.8487176788412686, 0.6960608546328829, 0.06147399064238929]",2458.3929056257675,119223432.79340157
7,elite_7,"[104.97630174968258, 36.72832101482014, 0.8484256846705894, -1.9875969777573803, 0.017887471380161377, 0.00010729816626355639, 0.012854140069494913, 0.010442023832861075, 0.007164142872384701, 0.16698986921737838, 0.7977349437075456, 0.031533155641260385, 0.12046095974733735, 0.10861665035361562, 0.29076330722757426, 0.6301547853186477, 7.912872407861185, 0.8487176788412686, 0.6960608546328829, 0.06147399064238929]",2458.3929056257675,124697747.59718002
8,elite_8,"[104.97630174968258, 36.72832101482014, 0.8484256846705894, -1.9875969777573803, 0.017887471380161377, 0.00010729816626355639, 0.012854140069494913, 0.010442023832861075, 0.007164142872384701, 0.16698986921737838, 0.7977349437075456, 0.031533155641260385, 0.12046095974733735, 0.10861665035361562, 0.29076330722757426, 0.6301547853186477, 7.912872407861185, 0.8487176788412686, 0.6960608546328829, 0.06147399064238929]",2458.3929056257675,109764233.37165105
9,elite_9,"[104.97630174968258, 36.72832101482014, 0.8484256846705894, -1.9875969777573803, 0.017887471380161377, 0.00010729816626355639, 0.012854140069494913, 0.010442023832861075, 0.007164142872384701, 0.16698986921737838, 0.7977349437075456, 0.031533155641260385, 0.12046095974733735, 0.10861665035361562, 0.29076330722757426, 0.6301547853186477, 7.912872407861185, 0.8487176788412686, 0.6960608546328829, 0.06147399064238929]",2458.3929056257675,131206130.08647184
