generation,best_id,best_genotype,best_fitness,diversity
0,indi_0_75,"[92.68078288466201, 1.64017234600031, 0.9499338046862029, 2.08619022682264, 0.019298534409454074, 0.7833186082013008, 3.1740549686419457, 1.368847713205343, 1.1472952589813352, 6.249034773226516, 6.451588164156429, 7.349104711736506, 0.4222367280257684, 9.298796180315701, 7.785677286971306, 11.40437686526251, 6.54905539080916, 1.5687328775048186, 13.691395762873876, 13.657161760633732]",534.7381449291804,9291.974361290735
1,indi_1_362,"[52.213025280708955, 1.9023881909566889, 0.8215542595372121, 1.2675916586672074, 1.0800548195551658, 0.8060319777188611, 3.0700213586683014, 3.1205764412034513, 1.4033443308046314, 6.496455194825562, 3.229633209943108, 5.241520648194492, 4.649833643968465, 8.667371713218053, 8.358498449744465, 12.012153827330739, 9.27318425918568, 1.1855149870519002, 11.719914602533246, 13.317524989038864]",486.17030838581826,250359.09284036973
2,indi_2_334,"[60.53020176483992, 2.204753033083314, 0.8520745050978741, -1.5580760408624297, 1.891381333403382, 1.088531915368696, 3.8787718178255197, 1.3264887319311645, 2.442201059319342, 6.099160403068628, 2.1632460109661618, 4.5978762904571155, 5.4417269836485, 8.853036892269543, 6.512572074596953, 7.59717353557047, 7.621926117886044, 7.529893499225887, 12.990989754054487, 9.450983888270677]",235.49382383337374,229282.65547841525
3,indi_3_683,"[60.87847208232493, 1.6877718086879112, 0.7139586280496563, -2.678999699756364, 0.9831809437002261, 1.4128102622893113, 3.2461052151413683, 1.7149522986244747, 1.4424742845135632, 5.836640065151445, 4.144142355895232, 4.023696844089534, 2.74798758000799, 8.942975405453314, 5.181210319201081, 11.931919323616365, 6.797376012466869, 2.4356653472067187, 11.07708503578578, 13.69657561642581]",163.55616318069588,236243.17152310436
4,elite_4,"[60.87847208232493, 1.6877718086879112, 0.7139586280496563, -2.678999699756364, 0.9831809437002261, 1.4128102622893113, 3.2461052151413683, 1.7149522986244747, 1.4424742845135632, 5.836640065151445, 4.144142355895232, 4.023696844089534, 2.74798758000799, 8.942975405453314, 5.181210319201081, 11.931919323616365, 6.797376012466869, 2.4356653472067187, 11.07708503578578, 13.69657561642581]",163.55616318069588,218480.09214066408
5,elite_5,"[60.87847208232493, 1.6877718086879112, 0.7139586280496563, -2.678999699756364, 0.9831809437002261, 1.4128102622893113, 3.2461052151413683, 1.7149522986244747, 1.4424742845135632, 5.836640065151445, 4.144142355895232, 4.023696844089534, 2.74798758000799, 8.942975405453314, 5.181210319201081, 11.931919323616365, 6.797376012466869, 2.4356653472067187, 11.07708503578578, 13.69657561642581]",163.55616318069588,239593.3060430899
6,indi_6_212,"[32.97979402797386, 1.7083943692112011, 0.7883247565223813, -2.695717473260708, 1.032393594169987, 1.3719926053427915, 3.2429597989101104, 1.6606995852744704, 1.7148340515949794, 5.859960245727017, 3.7857089980197305, 5.283647545098332, 2.244800122341649, 8.850434451533042, 5.185127935818501, 10.923056380953108, 6.926540263487386, 4.988161082578816, 11.537448628363581, 13.314262933723487]",158.1443655534687,209771.26361787724
7,indi_7_249,"[38.656497972322875, 1.708663229211984, 0.7842523780152436, -2.4837419765774262, 1.0461419107891712, 1.3749041177030628, 3.2452083047707143, 1.6013187147157737, 1.676809684676031, 5.860046456781579, 3.8316787132266126, 4.758362408618304, 2.477222700059005, 8.908072655183691, 5.426811612157286, 11.495648835147627, 6.899010258301903, 3.514650852351122, 11.158440886422486, 13.129926925476662]",154.38822382423106,222990.44013068333
8,indi_8_454,"[35.99313902297265, 1.7112813089644627, 0.7686332247103639, -2.4989796552462655, 1.0147029707552762, 1.337922471767992, 3.0556046480112204, 1.5897408396756965, 2.357126843191888, 5.851450392341364, 3.933099049946434, 4.53369114222568, 2.40486899212574, 8.897843730909205, 5.275244514506907, 10.844774571859467, 6.822363997660624, 3.2886163844771437, 11.200228180917101, 13.21554839711967]",152.9354237664451,224275.35806852655
9,indi_9_422,"[32.99085466915823, 1.6935845210098275, 0.7580386761707321, -2.4883695735987406, 1.0057621012316975, 1.3166234466008107, 3.2274143533431623, 1.6547942343707396, 1.902872892084648, 5.857664513776115, 3.8503846876868946, 4.709827634336138, 2.4365796494807666, 8.888914429170217, 5.2385274673565885, 11.016514253092382, 6.881353770623169, 4.147603828293377, 11.169177566144825, 13.304910066821241]",152.20261737326925,208258.52634930605
10,indi_10_193,"[33.14330854644595, 1.7031479239422165, 0.7673120330233356, -2.447451052741566, 1.0222204217479716, 1.3471273921019522, 3.1622727335467995, 1.6192630148901124, 1.8638019603233225, 5.85736562356702, 3.89237887138366, 4.556667435371173, 2.441100876555355, 8.85355009253853, 5.291527296199761, 11.010649224116626, 6.883690419789206, 3.6208107306206467, 11.215813881869167, 13.324599091960213]",151.63020468759072,177172.40172808667
11,indi_11_276,"[34.06780509651969, 1.6946845341789694, 0.7659394756232736, -2.4346325199163137, 1.031283550865269, 1.3465905526179185, 3.237189440811614, 1.6478032029923388, 1.9376731959934042, 5.85975784466649, 3.9179663339678994, 4.592086869391663, 2.452611643109595, 8.888206343598519, 5.292652091050079, 11.157955673160156, 6.866525597862687, 3.539950308118213, 11.195524174393322, 13.299646562569318]",151.46688828889242,212186.33569022705
12,indi_12_218,"[33.580230714471604, 1.700948680377802, 0.7762009220424159, -2.4095340763227817, 1.037421485290675, 1.3187293126949573, 3.193223574149439, 1.6587488117989349, 1.9699666981311368, 5.868773927963197, 3.873791417228641, 4.5910004758403105, 2.4768656314610555, 8.89585228294742, 5.348564640060825, 11.075587670930284, 6.856342174553856, 3.57838352562678, 11.048256601337727, 13.258629353157083]",150.95835003691087,208461.70521573024
13,indi_13_543,"[33.146898003890485, 1.702318738761515, 0.761761380114597, -2.4052513450492237, 1.0268919450076415, 1.3291406213958814, 3.1916161115679316, 1.6415401289712097, 1.9077431162247747, 5.871081933297179, 3.9320566425612817, 4.373676864577679, 2.5396533766110356, 8.874254001403765, 5.384762874224196, 11.02501992152079, 6.871364194432106, 3.4105835009024013, 11.218570552274318, 13.271660881187781]",150.89850868653787,209494.96076452843
14,indi_14_164,"[33.583520868489465, 1.6966598464900637, 0.7719995544627352, -2.404119228322588, 1.027976577775, 1.3279586386690092, 3.1964418433181274, 1.6806125574736814, 1.9383100453920434, 5.883793681984426, 3.9619557269227568, 4.538966597458479, 2.5558239485353234, 8.871800077903277, 5.347085514862092, 11.036039027575965, 6.846580789696754, 3.342583243203575, 11.257016925542748, 13.267414528910138]",150.72487731290434,229798.0425987551
15,indi_15_553,"[33.40853498141777, 1.6961094460758597, 0.7719826619246475, -2.4075190039669097, 1.0303075986131218, 1.3221022724274196, 3.205242736783931, 1.6567468269838754, 1.9217100386138075, 5.874203879928826, 3.872921723710954, 4.570045845508462, 2.4605287380539216, 8.86237082151945, 5.302428076301222, 11.03317482675811, 6.840111908733404, 3.4193987943014674, 11.130910746079334, 13.296374279485063]",150.56579976299184,251734.58985277876
16,indi_16_64,"[33.253177597415544, 1.6965380927513332, 0.7726930463409354, -2.4052027515005663, 1.0302818854685507, 1.3246610683341073, 3.200000536787236, 1.6568929063224471, 1.9214205522877736, 5.865750721936732, 3.8736679320913474, 4.55485136738071, 2.452691037475103, 8.883504567046721, 5.3080388037463875, 11.05159055358363, 6.844435125475188, 3.4568234573857817, 11.139674013034117, 13.275992395873303]",150.54439750710782,224594.47252702285
17,indi_17_613,"[33.31764598413755, 1.6965825959320586, 0.7690446634029707, -2.40281902549609, 1.028417696470746, 1.3258995854595517, 3.2045034534318098, 1.646788582926314, 1.9236914683789537, 5.874117514187159, 3.9409066746069357, 4.532195727794503, 2.489844145656446, 8.87392002764295, 5.327588870771986, 11.028847000082962, 6.838886219501559, 3.373225067749273, 11.149987835214674, 13.265931001337705]",150.47533255597926,223095.71987797736
18,indi_18_137,"[33.28069346831381, 1.6974155961869988, 0.7698854151339835, -2.4028767979632124, 1.0298236611544158, 1.327261357092222, 3.197499046819194, 1.6528733278543557, 1.903066097610484, 5.873185336501792, 3.9126400045507417, 4.467572599054159, 2.45539032061105, 8.881381853318718, 5.338044292992571, 10.921626143466685, 6.839365631030196, 3.370749183289484, 11.133580768587269, 13.270590822128767]",150.43725977796421,195409.8939757873
19,indi_19_800,"[33.29012620344633, 1.6967834462815536, 0.7692544789253875, -2.402870406640656, 1.0296458091162852, 1.3264602953951685, 3.2009585254711865, 1.6524799533769592, 1.9132717502819752, 5.873892745115309, 3.9255448456515367, 4.497243307786864, 2.4648093242314335, 8.880918860773503, 5.333549046012969, 10.927292555553924, 6.83903663973812, 3.3717994543257044, 11.134569432037129, 13.26940730733389]",150.43337060315818,204634.5311691742
20,indi_20_213,"[33.2784616437055, 1.6965169231080894, 0.7698355645163929, -2.403524755202355, 1.0287824302963504, 1.327394789618415, 3.197613985503934, 1.6483318363246688, 1.8944651264387038, 5.872813733385948, 3.8971461947952095, 4.496717695513169, 2.461458482186845, 8.8763416245009, 5.338039062825946, 10.924229564866499, 6.840118470581551, 3.3705478178285326, 11.123607807397523, 13.265988928908161]",150.42310917227562,190271.81891198576
21,indi_21_513,"[33.28673636462674, 1.6965964491266368, 0.7695437337775642, -2.4034562118601364, 1.0281745707481953, 1.3273508181906932, 3.2000836102194175, 1.655371519906135, 1.9066448050113052, 5.873455512760138, 3.8934549533791127, 4.494648251031151, 2.4650026645286425, 8.880728703336754, 5.326165715225771, 10.943200093059385, 6.839978989387049, 3.3727199765812994, 11.099690496492627, 13.26118521450164]",150.41792470339797,272088.851238825
22,indi_22_748,"[33.277350826143625, 1.6966266599454691, 0.7696554472274237, -2.402969790721995, 1.0290724907190847, 1.3274849479239283, 3.1955414501519948, 1.651653355607589, 1.9099598090169265, 5.872745677346807, 3.8955222422120834, 4.4970420984759, 2.4658006304165445, 8.87918945134737, 5.329336083099812, 10.933898267891768, 6.839535119348348, 3.3717645896191093, 11.113194965982036, 13.260881024068194]",150.41045254778297,215929.94602416092
23,indi_23_230,"[33.28662875950556, 1.696595466714743, 0.7695819292658455, -2.4031672672233846, 1.0288640135849205, 1.327565577279775, 3.1988399986945213, 1.6541238104223004, 1.907279912174389, 5.873156452218842, 3.8899685641730954, 4.480148802706354, 2.460670888621939, 8.879705069446072, 5.326824304750994, 10.935638258567641, 6.839414410378534, 3.3741936310256895, 11.103481127521603, 13.26230293889287]",150.4070413716465,208788.2979718
24,indi_24_478,"[33.271201096775236, 1.696614782538114, 0.7696409402236433, -2.4030575009297355, 1.029439350165549, 1.3274715432254243, 3.197570156877705, 1.6541020064884469, 1.9018685048245905, 5.8732605863317735, 3.8977885022700214, 4.493262925225754, 2.4600583681450474, 8.87965537471326, 5.327595291984211, 10.928463901206582, 6.83939983579903, 3.3731472367502726, 11.109136206871778, 13.265152896330527]",150.40499890891644,193825.47339900164
25,indi_25_800,"[33.2780662741038, 1.696578006573738, 0.7697598733489562, -2.4030194649018277, 1.0288794839968611, 1.3289415370335909, 3.1982631427831354, 1.6529168562479741, 1.9081254379593566, 5.873068600807839, 3.9042540365467415, 4.482216722530038, 2.464640380948641, 8.877826856066166, 5.32856115046296, 10.929092949821463, 6.839366964649839, 3.3720095860216492, 11.103096234871288, 13.261852038468845]",150.40271674735294,210195.61176124617
26,indi_26_397,"[33.273334108084235, 1.6965910807392932, 0.7696800112858868, -2.4030570615309506, 1.0288772673543163, 1.3283554603659287, 3.197861284321952, 1.6529058806416848, 1.9042713154964666, 5.873090384511299, 3.895328450981724, 4.482273978485182, 2.4630260652939278, 8.879526772272175, 5.326986651288656, 10.933402863862133, 6.839404709990114, 3.3720389712671284, 11.10499971742469, 13.261695396441489]",150.40112193830646,241096.53544933817
27,indi_27_477,"[33.27333402853556, 1.6966173940815523, 0.7697549874183285, -2.402994175386295, 1.0292066021278479, 1.3284791038165447, 3.1977779240258073, 1.6529419661440328, 1.9041173537629361, 5.8730845324716405, 3.8982202600704507, 4.482227625257158, 2.464538079588115, 8.877898724154017, 5.328226906292281, 10.929684858700591, 6.839378439946254, 3.37217187945063, 11.103346230437362, 13.261677879347683]",150.40010905043238,229451.33698273898
28,indi_28_384,"[33.27378512274461, 1.6965771842171917, 0.7696977785350037, -2.40298811185335, 1.0288313167610106, 1.327709607007819, 3.1983227063162047, 1.6527521802904106, 1.899110651713858, 5.873286543918852, 3.8939768913056314, 4.485020881453624, 2.4629844381089243, 8.8791565132006, 5.328801913748955, 10.931379566494078, 6.839468828677369, 3.3727508786251192, 11.10335301230643, 13.261695537831958]",150.39968494338632,235380.32376434398
29,indi_29_614,"[33.27234410911102, 1.6965737956298614, 0.7697376479920778, -2.4030204162534683, 1.0288061302411877, 1.3282021785965727, 3.1980122334291554, 1.6529684804710953, 1.9024803425394965, 5.873173466593317, 3.896552024420042, 4.484979323658602, 2.463417926595015, 8.87890253342788, 5.328111595309585, 10.929906587981474, 6.839425394878228, 3.3721207986095045, 11.101869650004508, 13.262113200340098]",150.3987279671084,193398.53327847942
