generation,best_id,best_genotype,best_fitness,diversity
0,indi_0_87,"[71.79481162451277, 41.90502879166161, 0.6032598887815146, -3.5206073689660355, 0.04409020805695109, 6.535478039466409e-05, 0.022908543643670332, 0.045867737932875526, 0.02223164643192571, 0.07150907908699519, 1.3154488593342257, 0.1022449343498803, 0.09481075031031053, 0.11178067751340388, 0.12922387842302113, 0.45238690699387135, 5.561903368318264, 0.8180963321185444, 0.6968628243386974, 0.4229006001720956]",2583.525860265104,8212.128019960606
1,elite_1,"[71.79481162451277, 41.90502879166161, 0.6032598887815146, -3.5206073689660355, 0.04409020805695109, 6.535478039466409e-05, 0.022908543643670332, 0.045867737932875526, 0.02223164643192571, 0.07150907908699519, 1.3154488593342257, 0.1022449343498803, 0.09481075031031053, 0.11178067751340388, 0.12922387842302113, 0.45238690699387135, 5.561903368318264, 0.8180963321185444, 0.6968628243386974, 0.4229006001720956]",2583.525860265104,238041.87127842472
2,indi_2_424,"[115.40557979626203, -9.193806997532462, -118.31868267744817, -3.3193916173072813, 261.86451665107916, -194.29370776165578, 22.68970729484644, 126.65438319419363, -253.90662210993523, 173.1661213344636, -204.37776894297727, -63.38708542952955, -124.98224711371432, -79.49831072999885, 99.26936878558578, -73.38682982273548, 46.45041495466078, 126.49734616848139, -20.202518852000185, 30.173670219353262]",350.79589891175584,225238.59013165286
3,indi_3_276,"[114.39229119946629, -5.65540527027075, -16.591335625890327, -2.819097346270256, 134.36902582126172, -186.78063909784652, 18.241167720318064, 28.69399473721306, -130.16460474137443, 67.10057373042692, -88.76507722035325, -5.919805896384864, -60.42971085969509, -24.608755936975864, 45.76253713696293, -20.163836780507502, 23.03935691602711, 37.43573335341286, -6.388938596798511, 5.416045419321426]",210.66851417965083,303869.5429809767
4,indi_4_389,"[92.6927442188248, -0.3676471882136507, -28.84872213772883, -2.9733925291974477, 39.686727573687875, -18.568247642323804, 32.04678572336976, 27.45874646997849, -6.607388985229806, 33.355830624981714, 0.9970117835004817, -264.49714786390086, -5.588264018050722, -69.98121478364823, 2.02781180489036, -67.53077055927523, 8.445010609943187, 178.26844735249287, 0.14293318495121127, 1.0033396813923772]",170.85968355490607,339335.1159557774
5,indi_5_47,"[81.74587614215305, -0.38666065748930034, -64.33271292847635, -2.8217805236800046, 125.32291438960672, -137.6899361987123, 56.53685107764544, 20.263871508130524, -36.47001119996239, 144.01844863023823, -50.85705548270661, -44.363786666398084, -32.00398176593124, -70.22859741275767, 49.24941122197947, -27.640109635837366, 11.516183559597405, 62.80106484989582, -15.591342345819664, 7.145501627838636]",165.54911151487775,253202.63686430332
6,indi_6_85,"[69.09433695318853, -3.204267181391512, -50.57360344066433, -1.7623739765994473, 83.58879917474074, -59.311002933198495, 31.957658717043497, 49.13700804281603, -26.030492194201294, 47.5824708980937, -40.26815462064616, -122.70139825254579, -60.516536858117135, -42.47310194556661, 59.59812656061408, -33.7107583763359, 14.482549435810853, 157.76425926391855, -9.767108220571343, 9.184401707225923]",133.29472058493633,245709.24295674724
7,indi_7_774,"[102.79158072473335, -2.540541837535872, -64.88645016837515, -1.6679143610907154, 92.63994693100022, -110.46188005686787, 84.95678612491457, 23.72222653174813, -45.46045263554626, 80.59919462170201, -68.98844348796831, -58.485954772596116, -12.559786569673854, -75.12224616560188, 47.458726208520055, -31.597573519290265, 8.48550527612252, 115.12241111729523, -16.467266451844157, 4.062711517826802]",122.94411652459408,221420.32469750897
8,indi_8_328,"[95.62430886616198, -2.3470729089044133, -59.25825479934516, -1.6992219156696726, 68.53171976019019, -87.87872850587071, 78.73571238918375, 26.55350086299337, -27.963003959008734, 96.23133292082089, -46.563672803961175, -70.62676861527373, -14.169846516460773, -70.44328696734283, 27.597174154163113, -37.69440391685751, 9.294837446136587, 107.27718434290325, -7.9965822215468725, 3.95661397555376]",114.28553250994051,243306.74894635452
9,indi_9_622,"[102.72209748543756, -2.494776756439657, -47.159823736917225, -1.670539732091841, 93.71183134916508, -115.5825686150196, 82.76954995850495, 35.76012494617729, -41.92219216169336, 79.22534343805212, -63.850135608660274, -60.192478120423445, -19.60893564234371, -73.77721096359053, 34.45065487358045, -31.980647873294178, 10.371039663376221, 108.75257056114785, -16.181110257725685, 4.587943137672797]",111.84596980032678,210404.52548687987
10,indi_10_567,"[102.59172784757865, -2.434384327407253, -55.972933395020505, -1.4333850772735532, 99.58159202730124, -91.31173074518438, 72.58119776522085, 35.04184126677722, -58.2650193074882, 79.51726528607475, -71.60638708812422, -57.98775870710366, -20.651310928037958, -69.89855842508626, 41.13737777123653, -31.407102607581912, 10.039374112653515, 103.24338357394996, -16.184817151059352, 4.89912712653429]",103.05097043459902,256091.83008383075
11,indi_11_196,"[99.74757147728516, -2.4506477817920773, -54.159107395871146, -1.4477072308787762, 69.91168706947416, -85.80945264370621, 71.89462260923281, 27.68755897648402, -55.17966182565834, 90.76284679581477, -61.61060664057538, -73.88838642920513, -33.47446212099382, -70.79095722989895, 31.31215957526974, -32.97014371882076, 9.729771341223724, 121.43825537990494, -14.35561388743075, 4.489940435558619]",101.54092367690005,228442.331788288
12,indi_12_488,"[91.29593167334119, -2.4646113095464734, -46.51427769100246, -1.4359133881678448, 88.61677244953495, -61.48279525589428, 45.92941276446348, 30.715553477006793, -53.03842494309968, 100.54975067751181, -58.32943081242563, -120.72689087936031, -29.90794199929138, -61.487778204427485, 42.488417085696284, -30.014886956616827, 10.212654986329326, 115.01481557534584, -14.18702859776202, 6.34346504449364]",100.76385788049818,238268.9324426247
13,indi_13_67,"[93.45967164721392, -2.498688133108827, -50.16427869795221, -1.4691089260268564, 76.34737393565437, -90.69054402080778, 57.92597745870553, 25.561237478415087, -52.9231993308315, 93.80759809640286, -40.611245063644034, -98.53960024377218, -20.88255800443977, -71.50657533938478, 36.291020866002995, -32.344820046139255, 9.845357857530384, 114.6643983705724, -14.2708443243851, 5.109231043852022]",99.75256289222135,209643.77646932262
14,indi_14_807,"[93.96223409301669, -2.4996370024531918, -49.97402897759699, -1.4425461436228022, 79.22619705760141, -90.61121625029973, 57.85545457578304, 26.939690117981467, -54.029978961257946, 82.03934376878377, -40.79621126054252, -96.45270948943724, -26.275915087129704, -59.790572265454095, 35.455211045709646, -32.29268176378878, 9.866605903655996, 110.55439808191657, -13.46661353034247, 5.0749649693688665]",98.80256650473704,227497.2865800757
15,indi_15_741,"[93.45142952077158, -2.4756587055680908, -48.41454891624912, -1.4514997560165233, 77.52603477241892, -87.9271097954167, 61.94103367945749, 26.887515099347176, -52.52813137760003, 95.68720560851402, -39.079427590601576, -102.02433136963428, -27.35217275470606, -69.31329500702124, 37.57636376158968, -32.268736313429265, 9.675104743440446, 114.664730899106, -14.248803763997326, 5.389348291474023]",98.27930054189562,229806.47696632825
16,indi_16_230,"[93.90717598562973, -2.46388456434823, -47.4300256700203, -1.4473565723524777, 84.93068946226542, -84.88923308620363, 61.488186579757105, 28.27154648624002, -52.62332285958365, 94.28168907230102, -40.12125301753221, -100.08714357121133, -27.100813673634317, -67.5018804209265, 38.14525088092722, -32.29783436166236, 9.678751431674893, 111.44788263421043, -14.061704791959837, 5.20313431887432]",98.14981345832608,191459.96513522396
17,indi_17_192,"[95.2244612652073, -2.468212072022962, -44.92953371617896, -1.444019690275852, 81.71653997437141, -89.93574533326863, 62.26282613521142, 28.419540029826198, -53.432043414461226, 83.32151379315175, -39.4081013997618, -91.44594609844387, -29.33046174504804, -62.531673112487496, 36.47800202864695, -32.78106960102525, 9.777417722264007, 108.89382455245234, -13.966213771721641, 4.926625049757353]",98.00694445833618,225939.6139804175
18,indi_18_351,"[93.28108735527879, -2.472919995695789, -45.857743471660044, -1.4451921020219807, 80.4370923086859, -86.70381290191567, 58.869696757267164, 30.252417021972036, -53.27526908276046, 85.5104975782962, -40.26871376446457, -96.28382787041573, -28.469468004235495, -64.88128969455751, 37.1521894431293, -32.14145899607091, 9.690554519304408, 108.56027130113235, -13.96339855172209, 4.557700621243676]",97.77218184091433,222650.53913310907
19,indi_19_340,"[94.2649243270328, -2.478091706668893, -44.01711394293092, -1.445133058102778, 79.28180246631575, -89.34098585527691, 62.06089599450432, 29.159346734467366, -54.07652568988402, 89.16602809162481, -40.85738634450548, -98.7480054859297, -27.04478414193902, -68.13649184520743, 37.903208627087324, -32.296201623489075, 9.681913030153517, 110.48010189511128, -13.823947383522587, 4.917029014786711]",97.617799421071,198147.24487018603
20,indi_20_85,"[93.98313660257584, -2.469329768306033, -44.150851372060835, -1.4439902516172607, 78.4039667186752, -89.41747519331581, 61.52034959641823, 27.298315236576833, -54.001104538501245, 88.63901848574149, -41.19394936369369, -98.05488471218862, -28.676633293298494, -65.32221752537302, 37.6842577471717, -32.86081573278553, 9.66974200500674, 111.08670030151686, -13.829514435338375, 4.9213423085331565]",97.58853512395659,196726.9814814236
21,indi_21_436,"[94.03163531374726, -2.473113270601619, -44.351467537341435, -1.4445779515596988, 80.28988315969178, -89.12487165402385, 61.3509389145952, 29.32883977864207, -53.75447367340675, 89.50879621989893, -40.28850219365419, -96.89835322356637, -27.413690382640546, -68.08959020824643, 37.822360817414705, -31.743173532060474, 9.668303479670644, 109.49573130867557, -13.944568054240175, 4.902973718643862]",97.52576005935562,213951.73506163593
22,indi_22_644,"[94.19302373836169, -2.473991930357654, -44.1074196105765, -1.444571217762062, 79.88911287391718, -87.46478737151803, 60.85947142778029, 28.27144522622726, -53.72835097000672, 89.1611873757982, -40.09467403642742, -97.28681338173217, -28.07648622023849, -66.38953726171428, 37.20229528679623, -32.71255350485191, 9.67850325561055, 109.02031463289423, -14.11066848119839, 5.223429161415933]",97.50491196804315,229154.62867320233
23,indi_23_383,"[93.83540676337337, -2.4711514088419118, -44.204371033703225, -1.4451297627024648, 81.6242905809506, -87.97738275994556, 60.76318238392123, 28.7015448654873, -53.85306778867571, 89.17186076656557, -39.707587198355654, -97.56583672803146, -28.134037305557946, -67.01298719206721, 37.24793460571247, -32.35840558180373, 9.673753551088339, 108.47038812320261, -13.927929463197302, 5.135516320799938]",97.46969127003096,206160.33092569682
24,indi_24_222,"[93.83164854242953, -2.4740624754199327, -44.233053994315064, -1.444141832234772, 81.57160917883996, -88.00895713745226, 60.70548803954011, 28.87467916677543, -53.83239206913201, 89.08513297059771, -39.752056629309095, -96.48833854306744, -28.037612609323908, -66.96686520099098, 37.12458698325735, -32.36485128931286, 9.67366018950156, 108.60562126971035, -13.930715116290715, 5.146633598356242]",97.4480795203452,193590.6669983077
25,indi_25_671,"[93.61942865037852, -2.4654321958428884, -44.16343820615543, -1.444046133319381, 80.79834734269181, -88.29237007377289, 60.73299754818769, 28.695003122174906, -53.652382427904854, 88.63534488588272, -39.74345819414505, -97.56439690136418, -28.170890014752953, -65.63067187473193, 37.12487844569389, -32.410482118329234, 9.671936839281942, 109.20822373727853, -13.956981197158909, 4.992872678964211]",97.43748646126323,233797.67494543293
26,indi_26_564,"[93.66703430521584, -2.467439215226566, -44.15645271782485, -1.444080020234026, 80.76500015921839, -88.26158417585775, 60.660448616640025, 28.78285064741477, -53.66814723420468, 87.65931415671179, -39.74144936433967, -97.20662290579841, -28.133971205705578, -67.05233243113025, 37.07871324558799, -32.36766747886499, 9.671973321001603, 108.75440281609005, -13.969719709348194, 5.102144114203301]",97.42265295240527,225671.79288859968
27,elite_27,"[93.66703430521584, -2.467439215226566, -44.15645271782485, -1.444080020234026, 80.76500015921839, -88.26158417585775, 60.660448616640025, 28.78285064741477, -53.66814723420468, 87.65931415671179, -39.74144936433967, -97.20662290579841, -28.133971205705578, -67.05233243113025, 37.07871324558799, -32.36766747886499, 9.671973321001603, 108.75440281609005, -13.969719709348194, 5.102144114203301]",97.42265295240527,246821.76227902295
28,indi_28_644,"[93.59163410613367, -2.469365100843135, -44.144157715656966, -1.4440921473384987, 80.91436166816763, -88.30556745522988, 60.69157811018466, 28.678421650265243, -53.67574512739213, 88.2200309260035, -39.75107380965734, -97.25017077426148, -28.031866357070573, -66.91068908751728, 37.16533299673788, -32.38996652382848, 9.672178149347184, 108.73260895149888, -13.961436091030926, 5.05140230471664]",97.41864845522154,213523.16391222982
29,indi_29_628,"[93.58153048583348, -2.471936079076212, -44.14860323490747, -1.4440806639386292, 80.85507714668267, -88.26388993529801, 60.67278128043538, 28.793497989314176, -53.664113016083945, 88.15276387470722, -39.747755902913255, -97.13737654890083, -28.12623323395036, -67.03557724423295, 37.078701478785305, -32.370196904712486, 9.67218514238164, 108.68911224901231, -13.964925029814129, 5.086318688238749]",97.4169184105772,182464.5400949205
30,indi_30_451,"[93.58233285308212, -2.469898683955972, -44.1465780793336, -1.4440826702179277, 81.10840803202223, -88.29154887838752, 60.78144863115883, 28.79849144835397, -53.66546082994114, 88.62936140371656, -39.748251815157715, -97.3520571928733, -28.109179440248806, -67.00729785674403, 37.06531459877656, -32.37085463287115, 9.671004195553857, 108.69397445817569, -13.96459072791608, 5.068407404012868]",97.41277551338767,238749.19086553116
31,indi_31_121,"[93.6065469965039, -2.470237325858918, -44.14746069250158, -1.444077759850715, 80.9295676075194, -88.3215705770275, 60.741365352760674, 28.698097484430438, -53.67753653575911, 88.32404917009868, -39.74447046971382, -97.40918856806566, -28.12623114661467, -67.02531676510216, 37.116560908478405, -32.379256675042875, 9.671096223225288, 108.66448674179901, -13.962483103644516, 5.059465888228026]",97.41264780959551,239922.62505604024
32,indi_32_428,"[93.5695956312828, -2.471385515804612, -44.150733828409265, -1.4440925106870268, 80.86652195333215, -88.31308627897852, 60.753267953626164, 28.693780403143244, -53.67563277152741, 88.5239499971687, -39.744092826158, -97.37953676726276, -28.101299462859757, -66.92960948256949, 37.10693257401276, -32.374686913631216, 9.671094044535359, 108.65469598283994, -13.962259341016752, 5.077073712900828]",97.41170209692689,211984.18708739494
33,indi_33_468,"[93.57929778041185, -2.4709237346032853, -44.14854734944815, -1.4440870089036533, 80.9716042205524, -88.32839458175765, 60.76460091970715, 28.71116848719968, -53.674315771350415, 88.55988590945519, -39.74466382720017, -97.40257294951626, -28.09978880504445, -67.00669753158735, 37.08862487932501, -32.38120898782901, 9.671003874665162, 108.65533690466829, -13.95946378176166, 5.058121547742484]",97.41152526649874,198961.56133738544
34,indi_34_370,"[93.58043697368973, -2.4712647471665674, -44.14885242989253, -1.4440802716993966, 80.93198678189782, -88.30767564133633, 60.75119945308205, 28.67565650061943, -53.67526011325067, 88.61784262690546, -39.744608738632245, -97.37609528003361, -28.10596495378104, -66.99641660348786, 37.107096186417486, -32.37456182910991, 9.671023880872792, 108.65397323954974, -13.962619052609853, 5.077622197844907]",97.41072261969123,229349.10893547727
