generation,best_id,best_genotype,best_fitness,diversity
0,indi_0_217,"[38.235704241687216, 40.71373117389454, 0.9569354716556321, 1.4537078507817123, 0.002232885052894865, 0.0003385561860259485, 0.014585064680643923, 0.045229048924268836, 0.059895001427389266, 0.19997581987010002, 0.15583310405908432, 0.07692689383344115, 0.042974740198635335, 0.012578501319045473, 0.06667784933237345, 0.5903001602965543, 13.368227750401974, 0.5958977137095461, 0.8040278078115273, 0.6424604544785512]",3089.0688700894507,8300.469167554511
1,indi_1_457,"[301.4929201049309, 7.767593869210813, 171.678454056842, -27.51668634502435, 173.26655415813693, 265.79120346881723, 219.0562059473489, -223.95791064668666, 332.5149499591983, 11.799267501660976, 189.88316873556212, 139.22694136030415, -354.8827650644613, -382.0270204163928, 93.54476299426746, 193.43081287239198, 31.345285865821786, -125.37058249372156, 364.6362254711497, -38.95025026607845]",1696.95546791148,187115.50429499437
2,indi_2_254,"[-39.058467307120566, -19.009688599914515, 35.139070641482654, -3.382190949688157, -179.59853991489385, -1.0530650667817179, 21.568005690453784, -11.31598707466583, -72.74038520419897, -13.629853456565291, 15.085518245770723, -194.70984536234522, 217.64687679298342, 114.31922830293942, -80.81345867652864, 126.42670708687007, 76.33843438680837, -4.687244462308166, 302.2466587371549, -228.88308414110315]",490.66018457011756,206767.7785691628
3,indi_3_211,"[24.546623377325243, -3.3713675138309576, 26.06438655518074, -0.9941874003982797, -171.36114374191354, -9.337975881673003, 10.974584751844642, -5.481235487478753, -3.1475590456536744, -2.55155833317689, 2.777042985953321, -85.17142537321978, 1.1534138413699653, 106.40127029897282, -0.31579103226263006, 23.56125288364978, 20.348396796197246, -4.298494350779374, 49.533093243441385, -119.1362037986207]",182.98612922237032,323222.0044595737
4,indi_4_204,"[22.0452934769589, -5.549899948022162, 11.39858348350786, -0.9621497610840493, -96.33699378091116, -7.771007591769842, 10.905509806945417, -7.805966047455078, -18.966467123571903, -4.23276953601352, 1.67665433630608, -91.70683777110311, 1.985497026383322, 100.65395541969366, -43.15564528731068, 27.0061462695988, 19.825302671914418, -4.4570528279403625, 95.9663169363773, -24.791176039075353]",128.61832958110546,278757.90025312756
5,indi_5_283,"[8.507874085940532, -5.909804916247442, 14.467361956283586, -0.5043336203732878, -81.61636011465474, 3.069650256263059, 11.286195646218774, -43.24209690028552, -12.588271989621646, -7.093179004376102, 54.37131690273787, -110.2967983319412, -16.244514633355397, 47.76866830028135, -41.65843748672604, 39.332685283412935, 19.827688156022536, -3.8691447808952333, 101.4632519776909, -39.87039966734173]",116.34003242897641,233541.2397682896
6,indi_6_454,"[31.27163984084512, -7.055425973562912, 36.369000701480175, -0.37863759173686173, -124.18471810434511, -3.7487128447563682, 17.60212984168647, -10.835684489790973, 47.68370719793862, -2.093031891371619, 57.824018944089794, -72.05371088431208, -152.79945206887732, 75.92992508692825, -27.875426659228474, 46.48926993619489, 18.62380953045477, -2.518984292234056, 107.01224793089968, -82.66768780041737]",106.72811497389138,205029.75020039198
7,indi_7_166,"[25.59106638192857, -5.824393530731316, 23.921407312989558, -0.5812605002192617, -79.7317603219388, -0.5819647543956252, 11.259208283837621, -37.13194215426495, -13.151443841897514, -5.158180607018703, 43.15452750491065, -95.9501898247677, -12.849645879914016, 62.80642108547491, -41.79492974882531, 46.17311912032356, 16.976477224737057, -3.4450918302041247, 100.89054442869042, -75.36276883644433]",97.70708720316422,197438.88424039603
8,elite_8,"[25.59106638192857, -5.824393530731316, 23.921407312989558, -0.5812605002192617, -79.7317603219388, -0.5819647543956252, 11.259208283837621, -37.13194215426495, -13.151443841897514, -5.158180607018703, 43.15452750491065, -95.9501898247677, -12.849645879914016, 62.80642108547491, -41.79492974882531, 46.17311912032356, 16.976477224737057, -3.4450918302041247, 100.89054442869042, -75.36276883644433]",97.70708720316422,211041.86871226947
9,indi_9_48,"[32.76683744039273, -5.800938293652994, 19.854350928164997, -0.3716005436518198, -93.64175816371028, -5.130208984385968, 13.531400216763092, -18.80235768093183, -0.3809984082366149, -3.743432770751513, 37.63328515805996, -96.50148385216119, -14.278809337718343, 81.11098992240356, -17.189017981326934, 31.93474011780569, 16.253732039113522, -5.3422020845115235, 98.64213596537292, -90.98880433226216]",93.85728070603967,213745.8973648247
10,elite_10,"[32.76683744039273, -5.800938293652994, 19.854350928164997, -0.3716005436518198, -93.64175816371028, -5.130208984385968, 13.531400216763092, -18.80235768093183, -0.3809984082366149, -3.743432770751513, 37.63328515805996, -96.50148385216119, -14.278809337718343, 81.11098992240356, -17.189017981326934, 31.93474011780569, 16.253732039113522, -5.3422020845115235, 98.64213596537292, -90.98880433226216]",93.85728070603967,197220.4812464972
11,indi_11_473,"[31.917540332365707, -5.84670746620159, 20.287895344923655, -0.3712676459805256, -85.06396851344748, -3.79872439232589, 22.60028567079628, -19.780469196006962, -4.303628053387462, -4.631407028161368, 42.6959091277125, -100.46896845234097, -14.027479464441507, 68.91434024386723, -18.946310473265342, 35.00172405039576, 16.310539486879957, -5.877800756129743, 97.79542022286807, -88.58435164909426]",93.2776789938603,215184.07672114496
12,indi_12_17,"[27.67576009317942, -5.946324942171464, 25.827671931218553, -0.2592351983535395, -81.31448214441055, -3.5281562733348335, 16.207135564337634, -17.209977318719808, -9.767699612785053, -4.4518240313567325, 46.57515343495577, -102.05639421805087, -32.69432909914625, 76.14548682888844, -33.263390725117816, 44.930989705527686, 16.447183730725797, -5.948370360599521, 98.85125466177155, -82.75910646365068]",92.87698726152931,205577.03130228858
13,indi_13_608,"[31.47040239394348, -5.865627189280985, 20.60884120732109, -0.300745219898173, -86.08181888476494, -4.2194078180463395, 14.35401606502922, -18.408302200088507, -3.2204138459279004, -3.8857466077803227, 43.89755701681908, -101.13928551708392, -24.970538735064334, 76.6688312650709, -30.851666521708076, 41.19273836709521, 16.313506398612866, -5.483512546192916, 98.82809173308428, -85.76817247788907]",92.58955315099048,181124.9584453119
14,indi_14_640,"[27.612244164318813, -5.812856980028059, 23.25433991226695, -0.2795228658457686, -83.59805398921588, -3.4623177464837047, 16.63614739059571, -21.769037484883413, -4.867271624914719, -4.23180713820527, 45.37778733281184, -99.14040842039897, -24.138928963895065, 77.39025930729319, -29.712321705535455, 41.17245641325199, 16.33980788947666, -5.813979751450193, 93.3586314283973, -86.50932324031466]",91.98450128038027,224255.11553124062
15,elite_15,"[27.612244164318813, -5.812856980028059, 23.25433991226695, -0.2795228658457686, -83.59805398921588, -3.4623177464837047, 16.63614739059571, -21.769037484883413, -4.867271624914719, -4.23180713820527, 45.37778733281184, -99.14040842039897, -24.138928963895065, 77.39025930729319, -29.712321705535455, 41.17245641325199, 16.33980788947666, -5.813979751450193, 93.3586314283973, -86.50932324031466]",91.98450128038027,216409.8739120665
16,indi_16_243,"[27.332530506596658, -5.847419768504322, 20.750333460769603, -0.28711021099035866, -87.26542790372525, -3.5519099147890425, 17.46502152880748, -19.58812249351193, -6.012601124768054, -4.233828568545622, 45.93719066168721, -99.21153237943389, -19.865104520427302, 76.72229793706036, -31.78194035275996, 40.29026445968955, 16.302932174533403, -5.3462073262724505, 93.40368164945207, -86.3405947513609]",91.70604026852975,182957.87885197112
17,indi_17_157,"[27.345458119059842, -5.846022486183488, 20.956759156941178, -0.2825390558030654, -87.01624778864934, -3.4365900081619625, 16.985159066832026, -19.616213789888562, -5.649109656478304, -4.220980836072293, 45.706305070420385, -99.17965834644701, -23.205362270863713, 74.25889118171094, -31.537271325087964, 40.626635986090534, 16.304744010382237, -5.396651729146781, 90.76799279143464, -86.44335809074443]",91.62309848287575,190782.95302534197
18,indi_18_287,"[27.4446068674401, -5.838107743057783, 21.845617549379483, -0.2751338617893285, -85.64905252305854, -3.7332292504823315, 17.206887711237886, -19.627414151106613, -5.651847838737819, -4.259806892319446, 45.69089918397847, -99.14016845890633, -23.52220406276845, 76.69778025363317, -30.631565326920832, 40.63658013255836, 16.30291868430449, -5.324542043607447, 90.88095183741561, -86.53701713206985]",91.57522875128706,218504.61185928984
19,indi_19_571,"[27.34590922833018, -5.832847855367884, 21.284887102710897, -0.2756585986606704, -86.21436439229998, -3.670988028570012, 17.53908960624622, -19.716890504634982, -6.128520594959927, -4.24682546940833, 45.69186632180611, -99.44824091063835, -24.235659808595678, 76.50311516775378, -30.989334120439366, 40.3962173489982, 16.302288527859222, -5.34426520745061, 91.24453149908362, -85.56048964307658]",91.50265806265966,205381.6294878896
20,elite_20,"[27.34590922833018, -5.832847855367884, 21.284887102710897, -0.2756585986606704, -86.21436439229998, -3.670988028570012, 17.53908960624622, -19.716890504634982, -6.128520594959927, -4.24682546940833, 45.69186632180611, -99.44824091063835, -24.235659808595678, 76.50311516775378, -30.989334120439366, 40.3962173489982, 16.302288527859222, -5.34426520745061, 91.24453149908362, -85.56048964307658]",91.50265806265966,211869.4859309142
21,indi_21_523,"[27.364889513729214, -5.8291178783002415, 21.22083082303468, -0.27763354240701393, -86.29399403798286, -3.502115256323969, 17.36916613278889, -19.789490539497738, -5.717467134335389, -4.241564179564768, 45.904236252121784, -99.4849207772667, -23.411965654827014, 75.35959062817605, -30.929081015407043, 40.55036952361231, 16.301990333911547, -5.105536778316043, 91.18894796524086, -85.8384011453461]",91.47239535512158,172192.93044383114
22,indi_22_522,"[27.257993173250778, -5.822705678558655, 21.36392155527151, -0.27613914348050145, -85.78581019498628, -3.4753035446630403, 17.220689034726252, -19.76947238372862, -5.574905031427144, -4.258582163175884, 45.88775918536233, -99.3434382790157, -24.35852984943058, 75.6008050551428, -30.600125715010627, 40.583452595802555, 16.303036479430826, -5.0467227056409705, 91.10203066396764, -85.6629430025521]",91.4458220772339,206741.74957923486
23,elite_23,"[27.257993173250778, -5.822705678558655, 21.36392155527151, -0.27613914348050145, -85.78581019498628, -3.4753035446630403, 17.220689034726252, -19.76947238372862, -5.574905031427144, -4.258582163175884, 45.88775918536233, -99.3434382790157, -24.35852984943058, 75.6008050551428, -30.600125715010627, 40.583452595802555, 16.303036479430826, -5.0467227056409705, 91.10203066396764, -85.6629430025521]",91.4458220772339,152456.43727826228
24,indi_24_308,"[27.260615533011137, -5.823118243290667, 21.264075513441593, -0.2761610138634, -86.24137736586805, -3.484075456138001, 17.221172626139506, -19.776478742552772, -5.589203773596039, -4.252303505313163, 45.893482822511245, -99.35765626812194, -23.978920253314485, 75.42424379779678, -30.643003882229156, 40.57873831532486, 16.302592164119368, -5.0772455263201905, 91.15355877141398, -85.69492655222346]",91.44204183381862,219201.58728848523
25,indi_25_313,"[27.27654437946749, -5.823859380285944, 21.11547578604741, -0.27618092741894285, -85.83774198262827, -3.479689097461, 17.271877286847158, -19.766863699300117, -5.679095267630812, -4.2573465486411735, 45.883356531845365, -99.35218475012846, -24.3296615392525, 75.68751419817596, -30.65283842816978, 40.570460544507824, 16.302969220842343, -5.054154865229634, 91.13357673767871, -85.64763540322683]",91.4354085581799,192338.5493570331
26,indi_26_2,"[27.262154589349507, -5.82355793457568, 21.119639496318978, -0.276171752764748, -85.85287416523094, -3.489423977990477, 17.26923373757745, -19.766090817269713, -5.693434107733225, -4.252762455607775, 45.88181977699999, -99.34629561912539, -24.210181560313902, 75.71666765847114, -30.685741697439266, 40.569570815059215, 16.302353828573036, -5.062139097496081, 91.12742704075784, -85.65275631151879]",91.4323522656156,204007.3426053222
27,indi_27_1,"[27.262154589349507, -5.82355793457568, 21.119639496318978, -0.276171752764748, -85.85287416523094, -3.489423977990477, 17.26923373757745, -19.766090817269713, -5.693434107733225, -4.252762455607775, 45.88181977699999, -99.34629561912539, -24.210181560313902, 75.71666765847114, -30.685741697439266, 40.569570815059215, 16.302353828573036, -5.062139097496081, 91.12742704075784, -85.65275631151879]",91.4323522656156,411567.52301793935
28,indi_28_410,"[27.264666938940987, -5.822868620799879, 21.13208841184083, -0.2762076202115752, -85.95145543906202, -3.4886937542028873, 17.240910280275294, -19.766683836773545, -5.658025011597626, -4.253109799122397, 45.89320487701592, -99.348572997396, -24.25179232815878, 75.67653945701502, -30.662446374164837, 40.57944846942322, 16.30243509864949, -5.063921653988612, 91.11970062061741, -85.69322941926225]",91.4311191200902,230058.38570570407
29,indi_29_584,"[27.270105423317922, -5.822221054950854, 21.11995263275304, -0.2761817037005928, -85.99122241412357, -3.4860645915120387, 17.26145285168078, -19.763572702184696, -5.689912515254642, -4.2590786896536725, 45.87850756739056, -99.35184021839399, -24.185516544199015, 75.67682022384494, -30.670236424703212, 40.56488229594787, 16.302466946252085, -5.05017178582389, 91.11734138376528, -85.65795731936585]",91.42978429549115,186580.81111030123
30,indi_30_122,"[27.273825137209236, -5.822326040337563, 21.12360314551163, -0.27620233404742134, -85.89634435698261, -3.485632091632875, 17.254838526922555, -19.763712603529875, -5.6558083949172095, -4.25614125792851, 45.887397655759294, -99.36188050101877, -24.20934953804779, 75.69826050881855, -30.648704840363962, 40.57203233445437, 16.30247567365183, -5.051944378409531, 91.11636865597522, -85.65649627445381]",91.42932136005088,190585.36619936567
31,indi_31_555,"[27.26791159402607, -5.822333066089428, 21.12203070733571, -0.27619350782013374, -85.98083555721496, -3.488391945432393, 17.254254693994298, -19.7643861738275, -5.682416606977637, -4.253802058605064, 45.88952690514728, -99.35165182645568, -24.189319871215435, 75.68623697319416, -30.658473012108626, 40.57116159542805, 16.302445485148144, -5.053794289279813, 91.11810105483292, -85.66264165878965]",91.42877800384771,171207.17634299092
