generation,best_id,best_genotype,best_fitness,diversity
0,indi_0_397,"[58.22535219539911, 45.41308388825377, 0.35301107316807456, -2.240646318759088, 0.033180803601247956, 4.31908633528778e-05, 0.01387162857678361, 0.006749085057574001, 0.027672400041364863, 0.15717901165252804, 1.2711517900501546, 0.0295441656366833, 0.05735539255424462, 0.017175609047593864, 0.23409731276926482, 0.38183483678128577, 5.0079431460954265, 0.430533613353077, 0.6246770455797536, 0.588187787610938]",2899.815121208648,8153.267617860427
1,indi_1_344,"[57.74195706472247, -94.17685221409437, -79.474298433724, 40.38436289954048, -96.53186845216747, 158.63203639200654, 170.12544591072245, 193.86235857750088, 301.28484264957217, 283.35554820497816, -128.30940154264337, -21.095933613080845, -286.7011695887701, 353.51674576312206, 366.53230912866604, -237.52703224198893, 131.92869503506034, -303.6591312461531, 295.75761125847555, 393.7801293933198]",2556.5147882065257,228708.97089083222
2,indi_2_521,"[62.11374783185835, -35.756974594464474, -78.84670300039845, 9.097354323168004, -69.0823946447331, 91.97822170513203, 19.666591940723468, 33.30160125448542, 246.94558403416153, 208.12210424190474, -111.98961100943903, -2.9793942499969672, -242.01037365647798, 127.16950584078953, 76.1256967724195, -170.51852588126687, 77.45886204917696, -303.49948415247, 20.021213456530578, 214.95212150611084]",698.0467135852305,281866.81574089936
3,indi_3_62,"[97.03839326911763, -9.331453682855475, -47.954334239329626, 2.742108317592373, -12.765893805872198, 51.33472185259319, 121.3681456182563, 36.81537930015012, 55.26803091156261, 48.857547274819034, -1.089158959715826, -17.045045243789975, -0.8545950021239609, 40.50372026255721, 151.40344463674597, -30.70677201808773, 21.070363158133066, -69.22466080375548, 2.360785800283102, 137.760431645043]",340.2383357760404,333391.16872735106
4,indi_4_431,"[64.56471704089591, -9.554782839076264, -22.99143572476424, 3.199597681648196, -2.884404535986726, 27.37918617105976, 38.374139031966784, 15.450177508288625, 107.53417209892767, 32.088701796443054, -21.32289764948227, -0.8575638926172825, -24.080591041406098, 30.62113354109645, 47.04891531758529, -73.40209688255257, 19.013237250358003, -97.39157078488249, 40.14493378421112, 64.9964163795534]",242.7499001473843,299236.84248692106
5,indi_5_500,"[148.8855413783588, -1.7127417235802822, -18.871511130166937, 0.8201542421882562, -16.46115640299466, -21.025953392125675, 57.42602944674519, 56.94705648278002, 90.45875936262698, 64.60972198276127, -52.66932692395132, -3.820072576469216, -53.277502192329315, -13.570629128814705, 83.0373917646982, -77.04241596385125, -6.57628975603394, -2.9667198129068666, 56.916734581411326, 76.42403664365116]",130.6951619438468,256047.99460601818
6,elite_6,"[148.8855413783588, -1.7127417235802822, -18.871511130166937, 0.8201542421882562, -16.46115640299466, -21.025953392125675, 57.42602944674519, 56.94705648278002, 90.45875936262698, 64.60972198276127, -52.66932692395132, -3.820072576469216, -53.277502192329315, -13.570629128814705, 83.0373917646982, -77.04241596385125, -6.57628975603394, -2.9667198129068666, 56.916734581411326, 76.42403664365116]",130.6951619438468,221521.98358035315
7,indi_7_1,"[144.24518801931873, -1.6370304234425441, -12.41298661124139, 1.237170547330661, -14.783011294925883, 7.2224048247167705, 43.12672196340132, 33.06948944134134, 82.85070369467024, 55.13185845566086, -45.29727153701765, -3.9582059884219545, -54.040615117090844, -24.314362533804513, 64.4458061555983, -77.46858265855545, -8.641835027946065, -1.3202755742302692, 56.58982359259032, 80.51967266789876]",124.452657864113,196766.12748173898
8,indi_8_257,"[120.75436304720031, -3.9698561180794014, -21.14937466023275, 0.8677541451582019, -8.89890097610077, 23.838101084361114, 54.347919574525505, 51.45206992080083, 115.80415549338802, 30.771897531221676, -35.16163600542171, 1.3785974520215714, -119.90703200785697, -15.554744393574815, 60.41038665827769, -63.27131122730779, 2.9603957536632457, -72.48983436335351, 64.47633839657284, 90.46133286277377]",92.98469389723078,217174.25569528237
9,indi_9_146,"[143.64162508699317, -2.8894157989663825, -20.658015032064426, 1.1464635845868139, -14.844155562079475, -9.535010870948302, 43.99644676903784, 50.88348533413192, 92.98891354654872, 43.24142204781855, -34.367815638555705, -3.729002020729687, -85.9773685873494, 21.103537689904705, 82.35857012334228, -76.68511252994386, -0.466746676636032, -144.5778791041771, 53.202412046360095, 80.8279259997499]",75.69260675084203,189078.91253025006
10,indi_10_440,"[108.26939511678131, -2.1100799833628905, -20.72255677037552, 1.049615760576134, -13.060983509487027, 17.107257447274215, 47.88218773020013, 44.62711738193994, 83.69892659461054, 32.50381667291039, -46.786016518140954, -2.028690953700688, -74.1837262337317, -19.10666224812756, 71.97736667425528, -79.36555715061411, -0.8595284708937616, -106.7243910205431, 42.442094309536934, 86.00982178273055]",65.13112965481807,192754.68623551255
