generation,best_id,best_genotype,best_fitness,diversity
0,indi_0_232,"[52.49216118902487, 37.22552525236229, 0.14031086447117735, -3.456704265627292, 0.07329049047679749, 1.1837826342794544e-05, 0.002466768952445908, 0.04329547540990321, 0.09608504544770734, 0.04016097431792747, 0.2837171658702898, 0.07290567096971946, 0.029403214325367525, 0.08668542340888394, 0.08258942255819098, 0.44690599600792597, 24.205787410410395, 0.7912405236256748, 0.8281338435715433, 0.38811811951307257]",2663.3433245405445,8240.408667411974
1,indi_1_191,"[157.51842707207956, 45.69918114270274, -242.7786791665778, 1.470372758740916, -187.3966055039841, 262.5664302103142, 212.39643073301386, -47.75229883602139, -214.88609791761687, 78.06220852546998, 148.37157923100267, 30.054955347838792, -166.72554346574648, -211.4745610298664, -179.95794152861748, 305.11699393037054, -146.18369680276226, 103.98672233570584, -34.54780240272797, 90.23545288028399]",810.9439320421858,213047.78956975444
2,elite_2,"[157.51842707207956, 45.69918114270274, -242.7786791665778, 1.470372758740916, -187.3966055039841, 262.5664302103142, 212.39643073301386, -47.75229883602139, -214.88609791761687, 78.06220852546998, 148.37157923100267, 30.054955347838792, -166.72554346574648, -211.4745610298664, -179.95794152861748, 305.11699393037054, -146.18369680276226, 103.98672233570584, -34.54780240272797, 90.23545288028399]",810.9439320421858,209038.2848987439
3,indi_3_442,"[95.01018036936696, 38.443453807010464, -165.4979154874779, -0.5042523848840343, -1.3082011066867023, 87.46630605578497, 149.23635869540269, -6.855517684561531, -0.36448624862194295, 54.32915984907484, 55.96504361091922, 26.89658718595186, -1.7323145045169366, -31.85912935893972, -9.642655364655319, 207.0002043164431, -109.59382799413811, 23.99302107747006, -5.314242185670833, 51.0995028468358]",657.1539228902996,263987.1630911632
4,indi_4_321,"[88.2594733048792, 39.23144399920716, -169.84064888208727, -2.201320286879047, -1.6109936052753637, 84.6360335224776, 126.44418862895914, -6.20245399672725, -4.650985418023194, 13.58757796619209, 11.659875439319382, 19.459350124420702, -29.566402256893834, -27.651238266022002, -80.23776121180262, 126.85928574072967, -109.4988983200297, 52.58096675711509, -8.66745683075767, 58.21897772292518]",624.654282963873,301403.05130094173
5,indi_5_430,"[121.97424926648084, 37.13930995284976, -145.13393000634403, -1.1640679147042192, -18.966551850608806, 67.63522190336873, 15.44916237087419, 76.89762896713755, -40.791710194921436, 26.814196217560433, 54.3025167604334, -6.194823814794537, 48.78447106125539, 100.03091085619884, -99.05306033567895, -200.17966507138487, -103.15160880221717, 57.71951598288881, -82.29091999096133, 57.91821293407107]",596.4324449830782,191752.51458375753
6,indi_6_56,"[106.73281035694596, 37.215979692412205, -142.68110249051176, -1.5409771783981363, -24.653937560612206, 73.26176006768301, 12.663399161279798, 68.41929406828527, -40.72007090746378, 21.457299102944226, 51.3722278827829, -5.85319862978141, 41.73622451424686, 58.1442929388232, -73.06826334409266, -3.4525289414066123, -103.20761947367066, 57.700432929985304, -68.0184445257498, 57.83627728084876]",592.0604254310189,212059.8586325893
7,indi_7_232,"[120.21212674390134, 36.46838345584416, -14.003164226034379, -1.7154046310836442, -28.859064446091683, 205.42146753333006, 20.339067002493145, 45.6146505670086, 36.70223641767482, 28.18991760901752, 51.126069383271904, -29.654080510943473, -4.91098368289396, 37.82192285379861, -198.79640187957636, 109.33159086456718, -103.25298104865435, 6.569388130779653, -65.4340597959208, 55.57539609973854]",578.5720645621817,227252.5858466767
8,indi_8_62,"[150.47770004635717, 35.297071562416605, -141.86869538414695, -1.211553422182194, -41.722680690396416, 74.28354957348431, 15.46922102724064, 66.25132449372944, -30.20569648992705, 22.670907804490597, 51.962437001495374, -4.343633252223827, 35.507738825607724, 65.22471561051138, -84.95932237275437, -110.56830532093402, -103.8352013618428, 54.27757352111712, -60.89320417009943, 56.61422492368799]",573.7150082836368,227283.0548344198
9,indi_9_245,"[105.74122575557558, 34.34892281701424, -116.11270098523637, -1.221590792784161, -50.085710017037144, 114.64878115132414, 26.55065104168125, 36.89791972782826, -50.11174539857863, 22.399437272269104, 60.229581310519336, 2.6729273473289967, 5.864926912070707, 51.92416127489921, -71.16031500621982, -84.7536242144716, -103.09736013049357, 50.472408591827424, -53.39439937380134, 52.900751786344394]",568.4137285255166,211496.16008366333
10,indi_10_404,"[119.23842958094673, 33.86058296891829, -40.23222211336957, -0.8968316620845668, -48.89251218532654, 134.03713633736447, 54.42793330539416, 33.83722012755926, -20.095179036988018, 18.24126800111376, 55.51875932929853, 1.3626375288862245, 15.708303686251455, 33.064532824667104, -117.46388736635105, -26.662113096202603, -103.94742062301442, 47.14822511969346, -60.454967288539514, 48.68820747299532]",563.2346213040778,214950.29275314216
11,indi_11_640,"[128.90807591473663, 34.11250321298503, -98.3310092408477, -0.7726852942573235, -44.67237204099072, 110.51083055074669, 47.89860246307042, 45.768054862431306, -30.0696115066483, 21.801833789774054, 52.8924682492787, -2.4983595515179378, 2.680874701699056, 70.54947614761629, -100.84469772702502, -71.61072253159853, -103.60565554790092, 54.87954991118927, -56.07497308083168, 51.78172872908023]",561.8131378425901,176329.73187779984
12,indi_12_642,"[117.16524216382425, 34.01242306460655, -49.77946392724053, -1.011521189565561, -49.18731482675795, 125.9682380004418, 51.33345751950506, 34.63396343651188, -20.965606153265256, 18.2273189934735, 54.715118253063025, -2.983192393816873, 7.9890640323411475, 33.665752222865365, -107.74921250801751, -3.67820058119435, -102.95215797891584, 43.26301920430363, -54.10941764708654, 49.047353525615314]",559.8886175879725,207815.23714887304
13,indi_13_459,"[126.99625945661072, 34.075888632133854, -46.321990576661705, -0.912480877186952, -52.424727231370255, 118.86396021436681, 44.44581516367032, 35.39636031020654, -17.184777142237884, 18.032937430089305, 50.43404389691482, -2.056023664222453, 15.221084444557098, 32.915751098057605, -116.1119238135943, 18.397343045673562, -102.93346522850904, 37.41691946876159, -58.68848281182375, 53.50757287807615]",558.5716069167502,239037.39034726826
14,indi_14_435,"[128.14681881039596, 33.92616181857658, -85.74486669940983, -0.8445313442926692, -49.312653676133394, 110.08951360228792, 38.62898885000597, 44.67216311954298, -19.055917134078665, 21.611665912408082, 51.60683305559557, -0.9200695512582342, 13.307029372656409, 32.704224856220634, -97.74649541356501, -15.199120358658892, -102.82368454202621, 41.45005664992418, -56.49471361785886, 51.581506187739315]",558.0096195285355,209191.3963263787
15,indi_15_549,"[125.60780737514466, 33.84168784970303, -71.48538681939544, -0.8674298242033402, -51.59200346762705, 131.4514778822023, 45.424570031266825, 45.3343717929393, -22.189987718559223, 20.888326343248337, 51.6731772599091, -1.5527216570122218, 14.393634675630487, 38.94542021199916, -107.08851924041682, -27.33441476485706, -102.84314992976095, 47.15471603668138, -58.00702867035339, 53.652588318167034]",557.47544324234,199076.35962833435
16,indi_16_346,"[125.59135313792478, 33.87692617809965, -68.97129594110896, -0.8683587874076993, -51.5598282198313, 128.8673177481849, 45.85774910139249, 41.13141242246957, -21.723959970717992, 17.98803943099381, 46.29520923172045, -1.6780294946917687, 12.083065239435388, 37.07426842600533, -111.92240645202926, -20.580412154687366, -102.8431726910441, 47.1271566413481, -57.92198088463398, 52.8837298088178]",556.8734706757988,170461.4319271625
17,indi_17_109,"[125.73572460401314, 33.87845960113752, -62.40299662091662, -0.8406615753485653, -51.0879803753431, 125.6342920460255, 44.86926072576608, 42.10215591292224, -21.500980407711182, 17.86071783763205, 47.787621022946794, -2.1537375650091732, 13.654324375409278, 48.90945414120388, -107.8332590684672, -28.059699224242316, -102.86547812103245, 47.88074221523625, -57.48762760475981, 52.966193356820014]",556.5996921811239,193676.11667168018
18,indi_18_319,"[124.3360420682572, 33.882894871274296, -58.24309736269076, -0.8363434605586919, -52.108897364049014, 129.9295889921946, 45.17047715886342, 43.47779123181728, -20.07395609153003, 18.191030053174682, 47.8782046228128, -3.1770860940520964, 14.083641544392552, 46.39698413654169, -103.90043511903288, -23.958292229993123, -102.86274208442826, 44.0463299259702, -57.47452332875623, 52.604281124185576]",556.4465040859096,184897.92072698148
19,indi_19_197,"[124.415548101858, 33.88459141702634, -64.79412202342954, -0.8270975812386194, -52.35844263112937, 131.38139534297386, 45.296912206101325, 43.082540637549876, -21.027196556574673, 19.29133118779593, 46.62836911227078, -1.876714292109056, 13.338931365677006, 42.58423263198065, -110.71478505928147, -16.618496985189356, -102.82720439789671, 46.61506757869293, -57.06143993209062, 52.13744551529227]",556.307081315138,175456.7645806525
20,indi_20_238,"[125.38384813457819, 33.884789324621806, -61.23870531158653, -0.82548288893992, -52.3233657955342, 133.03725419812582, 44.410904473294124, 42.88001403040301, -21.90401202993576, 19.349009659600554, 46.65467104945669, -1.864586393474442, 13.221306583204289, 45.45257296499035, -107.43757294985369, -24.84568586445657, -102.81699747127979, 46.17066231320472, -57.58900456019188, 52.60839423739161]",556.0948660419208,206224.2669893655
21,indi_21_589,"[125.38947207125969, 33.8866883809021, -59.108683507912076, -0.8268409046391937, -50.5599488924556, 133.00207833300408, 45.07903407667145, 42.5719596325318, -20.63991502296606, 19.331831362909085, 46.897226214406516, -2.0032510466224482, 13.210669047753377, 48.59472347341939, -107.52392400414803, -23.938787243371827, -102.82385159915827, 45.27412040709366, -57.679809026660365, 52.73359211247429]",556.0737850639391,196378.40353181062
22,indi_22_537,"[124.92706663932445, 33.883876638772996, -59.90020620298141, -0.8189958187837206, -50.87554099555524, 132.10526938683844, 45.00630113655364, 42.57918307013076, -21.344959272464582, 19.990825452596518, 46.8954323803828, -2.0249573693938183, 13.412630714135535, 45.67350438723839, -107.88930979703383, -24.61481170580096, -102.8249869983168, 45.98147556716059, -57.42244693214745, 52.213769117120904]",556.0713727718004,188812.87401438825
23,indi_23_342,"[125.22797899786643, 33.89141673004422, -58.89417741866407, -0.8266904828318479, -50.55220700157707, 132.85607205488415, 44.66654418421392, 42.68480835916208, -21.37526014455382, 19.287894968686913, 46.76661484229371, -1.9977620041900201, 13.252978364722704, 45.21498208821633, -106.12224704568786, -28.52620532381978, -102.81865119017915, 42.69535543262974, -56.87576047745516, 52.448148736165365]",555.9866865423132,193926.20594606778
24,indi_24_259,"[125.22696109617455, 33.88590638134537, -59.4527227015209, -0.8203571531605002, -50.663841076282594, 132.5505112590819, 44.9380437251899, 42.62056140804366, -21.374868178536243, 19.909445155390213, 46.840316979241145, -2.018716382209546, 13.387955030915078, 45.286018544807256, -107.21110635716455, -27.089752669044316, -102.82004414778257, 42.744953436834564, -57.41432530419676, 52.4341090512996]",555.9770803195809,213608.98683477865
25,indi_25_66,"[125.23195896097918, 33.88610890798649, -58.63657247421873, -0.8209787287143684, -51.86101317985188, 132.69916305223296, 44.753723836935315, 42.42038266296187, -20.756086571951258, 19.757769186928662, 46.790482063814856, -1.9443338121861142, 13.411402419768354, 45.31882818604421, -107.18655287767578, -27.023392760112507, -102.8208451297512, 42.81980054008972, -57.30996382519004, 52.482121968847565]",555.9560026621746,190490.06728767153
26,indi_26_556,"[125.29682842316457, 33.887943772765766, -58.49636002972318, -0.8198287330586638, -51.37154010797221, 132.48051045894277, 44.63303038463802, 42.8225314533515, -21.377991666361055, 19.531147017884695, 46.79347841767289, -2.0112188148116443, 13.334638269600932, 45.68331965443633, -106.8564314762894, -27.063092601088307, -102.81681664846552, 43.220907901553105, -56.783312617591044, 52.291073898064454]",555.9187457130848,209467.00172179643
27,indi_27_303,"[125.35161018185282, 33.88801055107498, -58.50473989880107, -0.8203939223364375, -51.2505189954523, 132.5063665673896, 44.666300265952884, 42.807037131234466, -21.31729818402581, 19.519298650603382, 46.722923023161044, -1.9980964300072606, 13.469690580523304, 46.709991156892485, -106.84983932471053, -25.730808732434458, -102.81751189016168, 43.19827342099347, -56.879981952264274, 52.45230618988325]",555.9116181540156,232428.19034304342
