generation,best_id,best_genotype,best_fitness,diversity
0,indi_0_395,"[165.31046366797463, 37.833614441619865, 0.5687434225236928, -1.7957836820236017, 0.022557856025951877, 0.00012001365701956628, 0.040805970115895235, 0.05315306969993022, 0.06953739077737184, 0.1263345945625459, 1.7317785904320757, 0.03013588909552311, 0.04448675940372272, 0.09104750167100831, 0.014162527254019779, 0.00493857476108916, 14.966281238746696, 0.5861427646211683, 0.74613056124154, 0.11111216940539981]",2764.3894246493533,8468.683428738874
1,indi_1_412,"[82.108469958764, 39.720785494319024, 0.4339278555960375, -3.329333936601153, 0.023353013510994402, 0.00014420722912254587, 0.02227536872375289, 0.052320310017215044, 0.06742113070386954, 0.18286603062653825, 1.581818930727169, 0.07058532894173335, 0.08914616888244466, 0.12023715821410755, 0.055125183882870146, 0.09629632781463003, 14.992670945767989, 0.5567033313946973, 0.7211413809914677, 0.3351081372401599]",2669.244926880955,208328.5804853249
2,indi_2_445,"[178.50223914672856, 52.77915433770638, 46.91012887421969, 17.405983623887, -91.38203323853942, 19.310211806357945, 194.8724716768487, 33.838580798944726, 204.28123929278405, 83.66551751481018, -20.534919598224654, 0.0919082909372558, -285.5132402118088, -109.37405582402928, 1.7097549890363848, 2.683110211268878, -251.50630651939903, 9.891229352324443, 93.53836490581605, 140.70549914674004]",1513.9863185544314,200170.5834263378
3,indi_3_523,"[93.97097907539204, 45.824556997354215, 44.36800182413029, -1.9593426629950135, -20.318655591088245, 25.054801515896298, 4.29616979078744, 36.167412643472936, 187.5263771379178, 134.4574743712138, -41.809162682214634, 4.431351617724018, -78.38593055744592, -206.9851678037115, 0.8078410562960469, 0.6414061886777137, -133.70941905415145, 6.124004555300466, 7.2214788276368065, 154.97832708373497]",727.3647837070298,200028.26988388173
4,indi_4_264,"[-158.78597008860044, 13.081124117149457, 143.06091053049786, -0.17603452531877384, 85.40985294804831, 41.17584615333211, -27.380991480577105, 17.69217132281564, 108.7526303890084, 187.21740467682537, -39.45832597059764, -11.676668388578369, -230.90088160966104, -40.28587152802916, 72.28853081852716, 197.18960232755413, -22.522726403032426, -26.597849363657446, -279.0662233973264, -67.45665009145723]",235.21017738400482,256915.77152467426
5,indi_5_590,"[126.40762166180832, -11.69584291950855, 18.017765525666327, -1.0600895232050334, 10.267381230848416, -0.5376616911014718, 15.736760283282237, -19.21867461928567, 82.6056926098383, 124.90582439769051, 27.523853600065284, -2.3477741626465503, -42.0098815674538, -36.0991149241823, -12.919582637476633, 4.339181840567258, 35.925784708316584, -47.648743273064724, 18.567218003497008, 21.46525038033594]",206.38186156412712,249601.6547123342
6,indi_6_570,"[125.03157344674662, 2.413438805827705, 23.546963658527762, -0.14173352996295852, 1.8065912639647914, 9.220318516520491, 26.177604814040212, -16.397439499840235, 168.85929264153947, 130.6169486897277, -0.7215594740386955, 1.8327283787667308, -18.14971939400239, -107.27761296543929, -16.210665887993507, 3.7829044996806047, -12.272838636513985, -14.094704019293475, 25.320105585190472, 75.36288488094226]",115.19690395690354,247695.55469438282
7,indi_7_49,"[31.222227901076337, 1.7877918795674717, 110.5868998510665, -0.6471726621810323, 26.401064290504273, 53.47757074623149, 131.02557552677257, -8.560156918293867, 37.93203029345649, 74.26477956806092, -15.018968266106617, -3.6233849804101617, -136.0679709461041, -22.767936608655823, 30.379285477454733, 81.20694946649814, -0.03766514847473068, -17.17269844415375, -129.508350223283, 58.23957951459467]",66.45504149217956,221435.29099725734
8,indi_8_78,"[124.81772763670575, 2.0985197854571735, 32.53589533538384, -0.3535014330447258, 5.805108651313548, 9.994169172078625, 28.44442346065641, -22.69987373320453, 149.85592245422578, 134.21164840098368, -6.199513383726449, -8.670777627870828, -57.734065622294736, -95.68596531579037, -18.162935234936846, 27.406086537656506, -6.328626562488653, -15.338495284626811, -65.89131914594064, 14.394066555720105]",56.279829208573595,233565.23110978742
9,indi_9_494,"[90.38018192863467, 0.17914406466591104, 51.32733234213707, 0.04523818373149557, 6.922879345190493, 51.62373518002138, 37.81729449120722, -3.3136541321075192, 98.54788640112668, 100.45831832005878, -2.1848625655859872, 2.808604781864927, -88.65971116579168, -25.16268823622485, -28.40869458155154, 34.59649608403617, -2.504118894784453, -141.0190814794341, 16.54573574301191, 58.6273339706098]",34.565998506720895,211038.83902778523
10,indi_10_500,"[115.74727294447771, -0.3956373813726887, 50.35490007112024, -0.20999946670819977, 33.59712603918919, 59.58474056190888, 81.89832676980345, -9.513814327806278, 47.10874098716058, 134.1015515489053, -3.864155511428182, 0.9840079676619138, -139.86865102320007, -27.213038192301717, 3.2608436995282313, 29.946840783589295, -0.6045336840729778, -36.849933912432235, -34.93019578767252, 29.715423430293534]",33.22431539011414,215876.6709839084
11,indi_11_378,"[94.61001576677563, -0.17817054440388452, 45.29056937846815, 0.020519619881391806, 20.812752271623012, 55.68168021158324, 38.46610817022848, -2.0082493273567494, 92.3689497200743, 113.85180070676552, -2.036491386302137, 0.7555804967372017, -135.12049364810395, -27.67849439559859, -23.703793213689924, 31.390539795457983, -1.3702048925272248, -67.83541943460116, -9.231128288290346, 49.1233493431329]",28.801780860103065,178552.24698168295
12,indi_12_596,"[93.18841825620794, 0.16802594034695312, 40.00660645477116, -0.1442786579272742, 16.740554636000475, 47.49441084455199, 40.69714860392459, 0.4090533875271127, 72.85855677382825, 102.99470756576503, -2.5570996124394263, -0.1715790289950972, -93.01073673784965, -29.645805312708106, -15.421647049298617, 36.61327846104135, -1.712602232040505, -53.79319022914363, -26.15963432714051, 37.51245389752782]",26.79988711443862,178741.24475698432
13,indi_13_377,"[111.80730830485926, -0.4349851355209931, 42.102087844363076, -0.05556821390685922, 19.26087756862398, 48.411097616066264, 68.48419137775556, -4.400915235178168, 59.666394704735204, 125.34739623785612, -1.8391006669355032, 0.5253987248867579, -131.0297066534705, -25.828275440686237, -13.59224411929746, 31.712527313438862, -0.9353880127813474, -50.91924143814413, -34.06165002615522, 39.74517120547749]",26.398912994666205,176614.43794551236
14,indi_14_399,"[98.27707599696335, -0.17340444489450893, 40.997871655118445, -0.056692540200532986, 19.643065046670515, 55.250908176001346, 47.62996611473641, -4.7344977010995315, 67.06572675420976, 112.52048970021846, -3.0999960955471266, 0.8197053820466341, -114.10890197100744, -26.552787160287714, -20.27296353175003, 33.1043028358265, -1.5671459054003645, -69.55755599504295, -7.723585661764239, 41.96975465232218]",25.928605403219404,199520.06884381644
15,indi_15_162,"[93.42321897244376, 0.16957159761410645, 40.38971779670206, -0.05852086623958827, 16.005037426960904, 51.580082525696895, 41.092957495100556, -5.4718972333151905, 78.50661112587599, 104.79455555945165, -3.4557186797376938, 0.17488179889265285, -99.74652929885164, -28.00558851403692, -15.391992084139318, 35.81439989243263, -1.7162576041483528, -77.03181367589536, -13.82961394432079, 39.85583583802644]",25.736401815204605,193744.66025431856
16,indi_16_565,"[95.32249817318615, -0.09860517136093132, 41.104210841104845, -0.015755719242771873, 17.145144960483645, 50.266377376175384, 46.74627151436433, -0.2525608657342441, 82.99413079175505, 119.14131694414161, -2.388241073794814, 0.31512030641292715, -119.47875412587733, -27.70339817030932, -22.781239305571614, 35.81759545915633, -1.604669561683377, -58.746227625810405, -21.648041917356633, 38.66818335629979]",25.495776461117472,176205.0510473172
17,indi_17_437,"[94.67930638712282, -0.039587430464612966, 40.633017973884805, -0.0604489368918005, 20.8747328242581, 52.94634280669295, 44.304629668888, -4.624613870494705, 77.15380084356721, 109.84306622672487, -3.528198430352872, 0.7564818096727917, -113.12873174066884, -26.846294027631536, -18.27358109054803, 33.441112212716526, -1.615863370332083, -68.26558016110208, -13.861985722233328, 40.226407872044504]",25.40264092216017,248556.82551143804
18,indi_18_421,"[97.5896683827498, -0.16108497218144127, 41.01769966830727, -0.039462075253659815, 19.3799154492985, 51.150101770968476, 54.52608213652986, -2.3857381485113365, 72.35203093236211, 106.09005194352666, -2.5736443766007353, 0.4627472337519129, -109.04261616653667, -27.14306004749785, -19.776217286497513, 34.07510659516758, -1.3116846920572125, -61.08039235225391, -21.945228486238786, 39.28493162509993]",25.289809038976763,205791.97735425562
19,indi_19_280,"[96.39334659900454, -0.10633393340599676, 40.650704403484085, -0.048161618247961786, 21.08955223620178, 53.1710034601074, 47.5365270931121, -0.7052939624282026, 73.73554495246267, 108.81648310691666, -2.720432989292659, 0.4849876359962333, -118.11309996159116, -26.75801976504762, -20.835972110144294, 32.953849476113184, -1.5527212343588048, -61.128909134608755, -17.959781959487607, 41.428424871571934]",25.24891781955795,211199.4639447088
20,indi_20_26,"[95.14176044274237, -0.11981714791172063, 40.7507328117496, -0.024876231737750658, 18.73228509336149, 51.13734153904163, 52.80854417763952, -2.604384374704654, 73.73673547638239, 109.04365550321796, -2.56918707279122, 0.42176925063715814, -111.7348195097672, -27.378249657571445, -21.473080223461796, 34.35386339552235, -1.4338922232185443, -59.29164223973975, -21.92291660943664, 39.14936815787833]",25.111258510488604,169294.6337374435
21,indi_21_553,"[95.06681943589135, -0.0688194853604232, 40.3348467830583, -0.03940428277182004, 20.023395476984582, 51.687187136261116, 48.01047799363337, -1.667612118918786, 77.44394446391253, 108.88198754973237, -2.652149584250857, 0.38250954272298343, -112.18938309431908, -27.3273004738649, -19.358226739998585, 34.56721813476483, -1.4736339405356376, -60.94195673652908, -22.135249331516484, 39.18209786248163]",25.012320948033018,155778.63422420103
22,indi_22_301,"[95.32243267110965, -0.07248971477234262, 40.30048307299, -0.03674771948389091, 19.590999728550106, 52.101358117455405, 47.82734378941163, -1.5040829818820176, 77.15600546648808, 110.10308603611327, -2.6864015047433902, 0.3827796411611407, -113.99958021307242, -27.326705384549907, -20.426170737985036, 34.52642996563113, -1.48553735866277, -61.38675056017736, -21.945005517996126, 39.60672775888474]",24.99884859619362,200167.07858495202
23,indi_23_398,"[95.3333454428412, -0.07502989472060326, 40.321083871058974, -0.039265612212581, 19.67215934068711, 52.02859887555568, 47.31010975010781, -1.947974717354681, 77.16212573245306, 109.22010032796695, -2.9725207020441093, 0.4067570580968739, -113.95616143284228, -27.32082249602306, -19.96733702050102, 34.58452762240072, -1.478307949090336, -61.269393676867324, -21.879096994674704, 39.40185422799192]",24.996192814877446,217722.70731243026
24,indi_24_107,"[95.32511238307534, -0.09046869930373502, 40.30878858443968, -0.03995740949724397, 19.56971528086878, 51.261883864839625, 47.60152163123729, -1.6023064799731297, 77.25726448344726, 108.4451900482859, -2.7651471674716435, 0.37903148671839887, -113.2106658509544, -27.2865641703075, -20.22445621293152, 34.76694665256166, -1.4274169374136505, -60.92420380818656, -21.840177882882994, 39.282468926473825]",24.973872247872126,192120.35187893122
25,indi_25_404,"[95.0868654544376, -0.0975854180775399, 40.33937956897087, -0.034334924833195286, 19.84595690355932, 51.672450332861835, 48.55484223676167, -1.6726799706195767, 77.31468969116152, 108.00292670158518, -2.856440277190089, 0.3861428566281172, -111.72502878116329, -27.306616275391896, -19.754943339690954, 34.57153907460786, -1.4223641348401586, -60.941817993443124, -21.847907169724444, 39.19028400494369]",24.95821045425835,188862.1210306945
26,indi_26_580,"[95.12307280197348, -0.09548591842417807, 40.35158107449456, -0.03432911350389009, 19.816865403690855, 51.580714298220144, 50.3787569629502, -1.7926252272647023, 76.64073621207591, 108.13554036947025, -2.9656860562147696, 0.39990293056013615, -111.6670891362601, -27.290383449836707, -20.016955446013093, 34.315527996074984, -1.4238699300776068, -60.94106604513799, -21.878771798843196, 39.256072683530846]",24.94813867833617,209783.42224125305
27,indi_27_135,"[94.99794503528815, -0.09233187394077293, 40.31487402034935, -0.034084706364441275, 19.724381376070742, 51.534742542323656, 48.831313664927606, -1.635529004921973, 76.48135275875438, 109.67594200836214, -3.0318897963077385, 0.384580180239899, -112.50535359414135, -27.252108968187088, -20.314887559717263, 34.569772164075495, -1.4316785895524606, -61.133189823540675, -21.76127868630512, 39.27177201703794]",24.93665230177859,200226.6329750387
