generation,best_id,best_genotype,best_fitness,diversity
0,indi_0_382,"[116.38561332627889, 7.125370268557864, 0.5828800215931663, -1.36952079242152, 0.6710825997564531, 2.874611049650882, 0.7349096420930376, 4.252912522103419, 4.732526515897067, 4.501951429190952, 2.7385251960680983, 3.284218524273295, 9.661521426225507, 9.721232333131631, 10.345203138915252, 7.953522242874477, 26.954282229109925, 6.765892901651423, 9.562690305787267, 17.10982403917502]",1031.6174924849772,8902.607243502069
1,indi_1_321,"[124.59105334878961, 7.051134316460257, 0.6627617908918778, -2.6631026790161982, 1.5272710483983742, 2.6416688501009284, 3.8048213965374114, 2.399785929834213, 1.0467357696437696, 0.4124372721972387, 1.3129399887967623, 6.252288756723475, 8.343367085778176, 9.117068882318684, 0.466630173371997, 3.9341649807745136, 16.258488449897897, 9.39209344873361, 7.033478677756582, 10.087729863718328]",691.6191350203246,186205.81423203068
2,indi_2_291,"[115.55500707474229, -24.92207750227439, -35.48391216649035, 0.9899370396587232, -106.4924735613356, -0.6415053512322149, -82.9091236707659, 6.784722352470716, -5.2012271238789065, -90.90580275301956, 13.442084945552365, -62.3855377226533, -7.137060595643375, 128.8215995645526, -22.0980322557093, -44.75348450928037, 55.548111338474165, 28.338738500488315, -101.57135268141295, -17.120953050347925]",466.66592012660334,189236.54757434546
3,indi_3_117,"[125.38476734882434, -5.77602131836613, -2.5375926881669333, -1.599758898487129, 2.051580555193475, -14.761587675858719, -12.186953969279353, 9.546638738748522, -3.158043300499704, -31.093622927020743, 6.8467596621195, 2.778797732662068, 1.3240838701653468, 117.59023182972209, -21.33004657668565, -7.2967684102256545, 17.969469474447397, 5.07691457053186, -31.7591414129943, 7.059926701120649]",143.66320577193363,210287.89141205966
4,indi_4_274,"[141.27932761240334, -0.3754692754020672, -35.24246071081158, -0.035701827493413996, 3.244148769617107, -102.60725082140272, 30.789381141456406, -18.312642852141916, 20.654057012164934, 0.4467038744142826, -2.8574307951486424, -5.322512720194947, 3.888920362432046, 27.193407983654033, -5.584326999645736, -15.896688815289107, -4.930764219700185, 51.362913334226626, 34.54534737590888, 8.418972847773556]",69.1613800218591,218223.50855795696
5,indi_5_346,"[157.1308387199746, -0.9946367320700229, -4.557918325351041, -0.16421475401183727, 21.592914114763097, -2.91522195799462, -20.922974156260203, -4.353050541028317, 4.343404238997002, -20.02771357080485, 1.633643538571941, 3.2381561941498003, -5.66542073563609, 31.3275836289645, -5.489276483687977, 2.185047260206351, -1.7475106989304967, 13.63149843092418, -2.702858000038085, 2.226447849507293]",31.147303219643092,202162.12849849337
6,indi_6_197,"[133.56654631834175, -1.4469100023126602, -16.881544690068708, 0.0007483115300442045, -1.3299298805617097, -10.606050555743483, -23.00815971148174, -2.2737274808652073, 0.1475673510946551, -15.152765057660327, 1.207041863732768, -9.864048535062064, -0.8770549460261422, 26.86885035991422, 0.07359787111713678, -14.60775534138343, 0.5359601137721883, 17.956817897467506, -19.14321627011113, 3.7666060871993468]",24.74771755676087,184271.3314462716
7,indi_7_777,"[137.46196805950018, -0.5545854403637116, -13.428095583109402, 0.10399892566349817, 18.952668812660768, -60.83607615277752, 33.544467023566135, -14.690268375328522, 41.41862632868281, 24.456577068725643, -32.590924505259466, -11.523415258009539, 1.8675716840754037, 11.82652848002789, -17.772884577502428, -22.27344615637858, -3.602151239960529, 18.05989803617719, 13.419496248472168, -2.113198206879436]",19.358977478804338,195276.12115058117
8,indi_8_835,"[135.40043964406905, -0.8711779307462807, -7.242431273925892, -0.08476914848571682, 20.779773106029616, -14.931739460020353, -18.639424555521583, -9.448970270582087, 12.133140119421027, 5.857425596877222, -16.150612540355052, -1.7553403387543334, 1.483793299296303, 30.840437210696294, -29.42508346573986, -2.0965825164018805, -1.6594104760145714, 21.9940316145829, -9.02384736111955, -2.873183316033936]",16.29737007672501,214148.7943733855
9,indi_9_203,"[140.60433499256976, -0.9802282612267577, -13.571579635494448, 0.019177716636073306, 17.442905337405698, -22.48384696580976, 31.64456046162547, -16.060367229100244, 19.353600460835082, 13.171007526244871, -22.88960673278244, -11.32022485384719, 0.3267099333764424, 16.645544210746536, -11.272043435758016, -14.68588011872382, -1.901202265726575, 18.450471021775527, -12.955716402696698, 0.22264700170404206]",16.176211323453433,189588.15331536802
10,indi_10_78,"[141.21598933284866, -0.6888742314589509, -10.107820160847911, -0.014934976331523325, 12.374506465609851, -42.40671977500862, 24.515647925762273, 0.11983600764465935, 11.633788374356433, 11.234026378409856, -24.162459436433267, -8.288258513462607, -1.1659188435504837, 24.12224207460868, -17.404965940384795, -14.7283613584442, -2.763124692704959, 13.196964175839792, -1.5771865095524538, -2.5118140392123527]",15.667318876401104,157747.9264908249
11,indi_11_231,"[141.1944593476243, -0.6846370500512045, -9.217148370779483, 0.04955759464092385, 12.732454771821832, -32.988533352787734, 23.55860464970411, -0.2651901775427556, 10.878120269216003, 7.997276961539525, -31.970004625675053, -8.125237095013347, 3.9886390804611858, 26.303145401080254, -18.18603769305512, -3.8296653779593233, -2.7308287258222887, 13.28566672742163, -6.392129274191015, -2.6305759628895036]",14.869585435684266,175612.22463891684
12,indi_12_743,"[134.94831290028893, -0.8358388388181841, -8.614044248221468, 0.01582497643926764, 21.1642165904097, -17.671932896076868, 9.84496189228381, -6.956492499263636, 10.254131162756508, 6.649912690095856, -23.743198406412738, -4.0152771241006375, 4.561695730347167, 28.158149539310973, -25.20192758794093, -4.399664037509658, -1.9834222846896052, 12.250582543035154, -6.692404405039001, -2.486603586972228]",14.74565643176687,186392.40449631054
13,indi_13_137,"[138.28332004908788, -0.6915044073738527, -10.278542854353622, 0.001983699316798417, 20.595141491484274, -24.490108461900565, 21.557752348294752, -5.548139756874011, 12.045053052116026, 4.94123113724071, -29.135618987615967, -7.864686858960873, 2.4712746599427775, 27.80374131865262, -19.426028472354236, -4.543006111357743, -2.52049836604356, 12.154454454492328, -4.4581481530040605, -2.3218545016913024]",14.699645966095025,195477.4562435029
14,indi_14_273,"[135.79690686523756, -0.5808769476830297, -8.730387202101653, 0.027274005682016468, 15.433217194319349, -26.29536498788096, 22.468303516046774, -4.336358011149844, 12.949756167773199, 6.662853533818331, -25.578207487650374, -7.73271213022255, 4.0822258895275105, 26.778616886176053, -22.92703161112839, -5.0436810813745385, -2.7856824800978583, 13.154653303155083, -6.823067298278324, -2.1470121018174755]",14.480084369352458,193820.3335846889
15,indi_15_97,"[134.2675555779993, -0.6436149866612171, -9.881786305465717, 0.024494076464658045, 17.139529176199208, -24.58856852412587, 18.893960212452704, -5.064781864376314, 12.628403023682859, 7.1181500567251925, -27.167526902414316, -4.698072572736841, 4.328754648185258, 27.70808016348916, -23.110420147843087, -6.949941148235055, -2.5783988874700148, 12.945776083250296, -5.230046389855139, -1.6012818369322064]",14.440675882884166,177872.42972025252
16,indi_16_479,"[135.3714019302882, -0.6294560876023294, -8.975540889167245, 0.012791919949698648, 16.183296794667278, -25.791026881097487, 20.857662941894823, -5.804572819117846, 11.851403208701438, 6.66448492851956, -27.422478250540685, -4.869531416215504, 4.336274501124259, 27.08147076834507, -19.551016341172463, -6.884661958482504, -2.6206836454339255, 12.935918922956851, -6.3480325775905255, -1.726354377598124]",14.326416058941696,180622.58920886662
17,indi_17_532,"[135.02568494670103, -0.6504592900130521, -9.18163830723326, 0.016318437596218604, 16.725979748001173, -26.73446457640418, 20.367591590229686, -3.7538714024397244, 12.126212473067747, 6.274786624107193, -28.534319504092597, -6.226904785115233, 3.9010493447328463, 27.303297518503676, -21.015745749045784, -6.385708729039388, -2.523970638701673, 12.552677700331843, -6.157539024129732, -1.8202357333631873]",14.315510921921653,192844.1664556635
18,indi_18_757,"[135.36386425359117, -0.6018244088918406, -9.088533782097693, 0.012856134924257403, 15.908719674608504, -26.0706312723608, 21.40369307586255, -4.944975104664616, 12.166948270598317, 6.700429761785994, -28.242150587627734, -5.771571487187668, 3.846918606256199, 27.221294558576464, -20.449626128229983, -6.746655330132426, -2.6769272536365887, 12.823083409448866, -6.330238260631801, -1.7814724399742305]",14.269175292226823,179210.63406724355
19,indi_19_293,"[135.39942141832006, -0.6305945752590256, -9.110445743042538, 0.016459179490408746, 16.29225410728705, -25.6275321761592, 20.907696949733776, -4.447505396450394, 12.638863068599717, 6.396964546295054, -27.598891880215326, -5.097628174698195, 3.475289476090669, 27.466524699803863, -20.482431301424057, -5.6662221147972485, -2.573971799352017, 12.581152626753791, -7.3014417398813976, -1.8089897132360249]",14.246771451098569,184606.53907442538
20,indi_20_46,"[134.8864559589299, -0.6306366319946305, -9.139696613792207, 0.016159206830619926, 17.72847889143877, -25.556110406265077, 20.54880190669255, -4.468012787955842, 13.00229485777647, 6.450310250489473, -27.606226171428382, -5.176121660182536, 3.099146419212198, 27.446169347548818, -20.416592514552118, -5.77415329564049, -2.5720037389589163, 12.581423465092861, -7.256297388749716, -1.7948573355383146]",14.223504875334424,191442.21984358234
21,indi_21_134,"[134.94196735770237, -0.6033889797581592, -9.136360255980359, 0.015569330702464926, 17.552569171568074, -25.788390946837726, 20.90715985339205, -4.702280996426396, 12.984058721302977, 6.512167926195266, -28.26078071321651, -5.183288481994412, 3.4301815116250767, 27.23927653467809, -20.42832775055815, -6.035838036495954, -2.610553894325608, 12.507933986635042, -7.162586957260909, -1.7531587797546595]",14.194024512876162,160431.8942357332
22,indi_22_364,"[134.88702889848, -0.6146234680707616, -9.136415494888253, 0.015845743340848158, 17.679466967112194, -25.58403938160248, 20.58393030903317, -4.5508384324083515, 12.988231463908532, 6.461447777124185, -28.138194122046926, -5.176382001370103, 3.125261219918887, 27.43571849468001, -20.42310035071559, -5.79046092932125, -2.606484762458315, 12.539813843965224, -7.21497705931872, -1.7867886822807386]",14.192483788897635,180061.47358861397
23,indi_23_794,"[134.9881762476531, -0.6121111491964631, -9.094306880515287, 0.01574274340472915, 17.02767485422099, -26.246617499563406, 20.5291215178095, -4.882318797685669, 13.067515876997195, 6.978967878259292, -28.34151230362085, -5.190977746624402, 3.756591661266152, 27.507300236696715, -20.463278848943638, -6.169472737682064, -2.6093206338845345, 12.50585151376836, -7.152697310690494, -1.7510857209469217]",14.189114436796421,182979.21447152685
24,indi_24_57,"[134.99961394403314, -0.6145326217277713, -9.014154708560898, 0.015817988986100498, 17.02898910013102, -25.78516353252385, 20.669244972839007, -4.767396390081936, 12.780065117433807, 6.973192111124494, -28.225620253690508, -5.2133898937581415, 3.677422382462389, 27.472926303790754, -20.41098427589767, -6.079111823648648, -2.607688800124579, 12.513202918490308, -7.173500682493614, -1.754951239261237]",14.186506051364903,191327.74507166562
25,indi_25_740,"[134.91103414559174, -0.6111396164886119, -9.044866535228817, 0.015527094048339154, 17.313839282817277, -25.63845753803851, 20.529635394416346, -4.527332809861703, 12.933585033059114, 6.651044390186923, -28.24355145379879, -5.205774689686093, 3.4871245294209086, 27.432711830492472, -20.45818825866072, -5.970599238187131, -2.6079114776131336, 12.546441510920744, -7.202598185191576, -1.7727520969182606]",14.17982759735164,178893.30791285896
26,indi_26_260,"[134.94089442230705, -0.6096858610819068, -8.966176007750033, 0.013844889248645338, 17.195395363135155, -25.79873318250774, 20.77017771919521, -4.546971427956067, 12.954867692050438, 6.823925821862514, -28.19270358333033, -5.181285296714824, 3.813638016532092, 27.396379837287654, -20.437362898283887, -6.0812308957210774, -2.6037086063412342, 12.53004859503734, -7.187799975207952, -1.7677878231630428]",14.172849487979011,190636.91449626043
27,indi_27_206,"[134.9492367036398, -0.609708349884432, -8.967214005179692, 0.014060791735570993, 17.155830113274586, -25.821328297399752, 20.829659424106424, -4.653203800062501, 12.910778780517767, 6.860999797951611, -28.235794276854197, -5.188644122402966, 3.755571150321093, 27.40082333304591, -20.437051140110732, -6.142513258298195, -2.6083002315670734, 12.52990456665919, -7.1928491260899525, -1.7655774750702118]",14.171525272948548,171669.41148277183
28,elite_28,"[134.9492367036398, -0.609708349884432, -8.967214005179692, 0.014060791735570993, 17.155830113274586, -25.821328297399752, 20.829659424106424, -4.653203800062501, 12.910778780517767, 6.860999797951611, -28.235794276854197, -5.188644122402966, 3.755571150321093, 27.40082333304591, -20.437051140110732, -6.142513258298195, -2.6083002315670734, 12.52990456665919, -7.1928491260899525, -1.7655774750702118]",14.171525272948548,182347.8462997653
